,count,quantiles.0.5,quantiles.0.9,quantiles.0.99,sum,labels.type,quantiles.0,quantiles.0.01,quantiles.0.1,quantiles.0.25,quantiles.0.75,quantiles.1,help,name,type,ColdStart,ExpLabel,Timestamp
102,900,35277,65248,206358,3.8816624e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-rr,2019-11-03 10:22:29.436520365
103,300,4.26027016e+08,4.34233472e+08,,9.9629181544e+10,queued,3.6549798e+07,3.6971852e+07,5.8288155e+07,2.57964507e+08,4.32430101e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-rr,2019-11-03 10:22:29.436520365
104,290,6.057136232e+09,4.244553926e+10,,4.571506113612e+12,running,3.065592286e+09,3.066285068e+09,3.166369808e+09,3.269184473e+09,2.7451894003e+10,4.844744091e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-rr,2019-11-03 10:22:29.436520365
105,960,35277,65248,206358,4.1038983e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-rr,2019-11-03 10:23:25.946095647
106,320,4.26027016e+08,4.34233472e+08,,1.06500120282e+11,queued,3.6549798e+07,3.6971852e+07,5.8288155e+07,2.57967678e+08,4.32430101e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-rr,2019-11-03 10:23:25.946095647
107,310,6.057136232e+09,4.2450479976e+10,,5.118629376166e+12,running,3.065592286e+09,3.066312916e+09,3.166369808e+09,3.26886645e+09,3.0448895087e+10,5.1446531799e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-rr,2019-11-03 10:23:25.946095647
108,1020,35259,61359,185621,4.3189157e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,17000000000,policy-warm-mz-rr,2019-11-03 10:24:25.449185477
109,340,4.27478841e+08,4.36153947e+08,,1.13416391974e+11,queued,5.7852997e+07,5.785308e+07,1.57891385e+08,2.57995431e+08,4.32646737e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,17000000000,policy-warm-mz-rr,2019-11-03 10:24:25.449185477
110,330,6.057136232e+09,4.5449315918e+10,,5.695808056223e+12,running,3.065592286e+09,3.066312916e+09,3.166369808e+09,3.26886645e+09,3.0456127308e+10,5.4454848732e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,17000000000,policy-warm-mz-rr,2019-11-03 10:24:25.449185477
111,1080,35259,61359,167924,4.546076e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,18000000000,policy-warm-mz-rr,2019-11-03 10:25:27.946731364
112,360,4.28176655e+08,4.36153947e+08,,1.20298598597e+11,queued,5.7852997e+07,5.785308e+07,1.57891385e+08,2.57995431e+08,4.32589502e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,18000000000,policy-warm-mz-rr,2019-11-03 10:25:27.946731364
113,350,2.4445109333e+10,5.1444798585e+10,,6.303021117302e+12,running,3.066312916e+09,3.068057991e+09,3.16673115e+09,3.26983293e+09,4.2446194538e+10,5.7457835653e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,18000000000,policy-warm-mz-rr,2019-11-03 10:25:27.946731364
114,1140,34265,60404,154098,4.7775661e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,19000000000,policy-warm-mz-rr,2019-11-03 10:26:33.467546637
115,380,4.26400233e+08,4.40555051e+08,,1.27100724767e+11,queued,5.7852997e+07,5.7852997e+07,1.5777399e+08,2.57950321e+08,4.32098164e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,19000000000,policy-warm-mz-rr,2019-11-03 10:26:33.467546637
116,370,3.48971817e+09,5.7444484209e+10,,6.940134841279e+12,running,3.068057991e+09,3.068057991e+09,3.166103856e+09,3.26886645e+09,4.8443788883e+10,6.0456918462e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,19000000000,policy-warm-mz-rr,2019-11-03 10:26:33.467546637
117,1200,34265,60404,167924,5.1455896e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,20000000000,policy-warm-mz-rr,2019-11-03 10:27:41.953816553
118,400,4.25519023e+08,4.36251033e+08,,1.33903199747e+11,queued,5.7813123e+07,5.7852997e+07,1.57680333e+08,2.57940584e+08,4.31992638e+08,4.72057733e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,20000000000,policy-warm-mz-rr,2019-11-03 10:27:41.953816553
119,390,3.48971817e+09,5.7457835653e+10,,7.607227660309e+12,running,3.068057991e+09,3.06812389e+09,3.166103856e+09,3.26886645e+09,4.844744091e+10,6.3449918147e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,20000000000,policy-warm-mz-rr,2019-11-03 10:27:41.953816553
120,60,47094,77149,98379,3.058904e+06,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,1000000000,policy-warm-mz-lru,2019-11-03 10:30:00.323773844
121,20,2.59938611e+08,3.77864848e+08,,5.345809321e+09,queued,7.7887638e+07,7.7887638e+07,7.789925e+07,2.58910978e+08,2.77788789e+08,4.77870474e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,1000000000,policy-warm-mz-lru,2019-11-03 10:30:00.323773844
122,10,6.277460539e+09,6.280346294e+09,,6.2780740859e+10,running,6.275785699e+09,6.275785699e+09,6.275785699e+09,6.276596397e+09,6.278409264e+09,6.280623492e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,1000000000,policy-warm-mz-lru,2019-11-03 10:30:00.323773844
123,120,50338,85325,105135,6.53176e+06,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 10:30:14.842057313
124,40,2.77808996e+08,4.48685718e+08,,1.2550684414e+10,queued,7.7887638e+07,7.7887638e+07,7.7999516e+07,2.59049992e+08,4.46525843e+08,4.77918758e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 10:30:14.842057313
125,30,6.277460539e+09,9.466770706e+09,,1.90305975433e+11,running,3.088572982e+09,3.088572982e+09,3.187495919e+09,3.386380697e+09,9.464156148e+09,9.469862219e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 10:30:14.842057313
126,180,52335,85451,160330,1.0308321e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 10:30:32.345051550
127,60,3.77864848e+08,4.49202303e+08,,1.9766806042e+10,queued,7.7887638e+07,7.7887638e+07,7.7999516e+07,2.59288479e+08,4.47934982e+08,4.78086911e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 10:30:32.345051550
128,50,6.277460539e+09,1.24682001e+10,,3.47848064359e+11,running,3.088572982e+09,3.088572982e+09,3.187495919e+09,3.293825767e+09,9.466770706e+09,1.2469825466e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 10:30:32.345051550
129,240,52279,85451,161134,1.4426982e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 10:30:52.853186958
130,80,3.78026046e+08,4.49181151e+08,,2.6954703667e+10,queued,7.7887638e+07,7.7887638e+07,7.8045455e+07,2.5940704e+08,4.47334364e+08,4.78086911e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 10:30:52.853186958
131,70,6.277460539e+09,1.5469979242e+10,,5.35425629587e+11,running,3.088572982e+09,3.088572982e+09,3.187495919e+09,3.291759298e+09,1.2466067277e+10,1.5478040995e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 10:30:52.853186958
132,300,52335,83146,161134,1.7794033e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 10:31:16.362792156
133,100,3.78086659e+08,4.49728825e+08,,3.4159238523e+10,queued,7.7887638e+07,7.7887638e+07,7.8124487e+07,2.59672436e+08,4.48060921e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 10:31:16.362792156
134,90,6.277460539e+09,1.8463662393e+10,,7.52960232989e+11,running,3.088572982e+09,3.088572982e+09,3.187495919e+09,3.291759298e+09,1.2469499211e+10,1.8474558287e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 10:31:16.362792156
135,360,51757,85325,161134,2.1333737e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 10:31:42.861164688
136,120,4.0970504e+08,4.49569855e+08,,4.1343511382e+10,queued,7.7887638e+07,7.7887638e+07,7.8124487e+07,2.59938611e+08,4.47760134e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 10:31:42.861164688
137,110,6.277460539e+09,1.8474095983e+10,,1.000416000659e+12,running,3.088572982e+09,3.088572982e+09,3.18719998e+09,3.290856906e+09,1.5468692026e+10,2.1465884376e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 10:31:42.861164688
138,420,51757,85598,161134,2.45702e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 10:32:12.365164208
139,140,4.17773233e+08,4.49964976e+08,,4.8547302487e+10,queued,7.784341e+07,7.784341e+07,7.8124487e+07,2.59956229e+08,4.48485943e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 10:32:12.365164208
140,130,6.277460539e+09,2.146464451e+10,,1.277908670968e+12,running,3.088572982e+09,3.088572982e+09,3.186522632e+09,3.290420931e+09,1.5476836219e+10,2.447096482e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 10:32:12.365164208
141,480,51677,82260,161134,2.7435047e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,8000000000,policy-warm-mz-lru,2019-11-03 10:32:44.880876267
142,160,4.25998361e+08,4.50236261e+08,,5.5743454479e+10,queued,7.784341e+07,7.784341e+07,7.8124487e+07,2.60613461e+08,4.48995015e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,8000000000,policy-warm-mz-lru,2019-11-03 10:32:44.880876267
143,150,6.277460539e+09,2.4468170645e+10,,1.585409724308e+12,running,3.088572982e+09,3.088572982e+09,3.186522632e+09,3.290420931e+09,1.8463935507e+10,2.7469527004e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,8000000000,policy-warm-mz-lru,2019-11-03 10:32:44.880876267
144,540,52279,81551,215585,3.1516709e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,9000000000,policy-warm-mz-lru,2019-11-03 10:33:20.379376940
145,180,4.28718993e+08,4.50177419e+08,,6.2893146882e+10,queued,7.784341e+07,7.784341e+07,7.8124487e+07,2.60703421e+08,4.48729289e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,9000000000,policy-warm-mz-lru,2019-11-03 10:33:20.379376940
146,170,6.277460539e+09,2.7465010067e+10,,1.922899059497e+12,running,3.088572982e+09,3.088572982e+09,3.186522632e+09,3.290488784e+09,1.8468834255e+10,3.0467913781e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,9000000000,policy-warm-mz-lru,2019-11-03 10:33:20.379376940
147,600,52279,81551,260556,3.5187339e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,10000000000,policy-warm-mz-lru,2019-11-03 10:33:58.877665092
148,200,4.45120496e+08,4.5034434e+08,,7.0093563111e+10,queued,7.784341e+07,7.784675e+07,7.8161181e+07,2.60769228e+08,4.49092311e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,10000000000,policy-warm-mz-lru,2019-11-03 10:33:58.877665092
149,190,6.277460539e+09,3.0461123423e+10,,2.290374502489e+12,running,3.088323278e+09,3.088323278e+09,3.186522632e+09,3.290420931e+09,2.1462929982e+10,3.3469940868e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,10000000000,policy-warm-mz-lru,2019-11-03 10:33:58.877665092
150,660,52279,85541,475489,3.9396552e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,11000000000,policy-warm-mz-lru,2019-11-03 10:34:40.387257470
151,220,4.45287276e+08,4.50363071e+08,,7.7268512588e+10,queued,7.784341e+07,7.784675e+07,7.8161181e+07,2.77689249e+08,4.49092311e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,11000000000,policy-warm-mz-lru,2019-11-03 10:34:40.387257470
152,210,6.277460539e+09,3.0467529004e+10,,2.687875893759e+12,running,3.088323278e+09,3.088467452e+09,3.186522632e+09,3.290420931e+09,2.146464451e+10,3.6468833384e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,11000000000,policy-warm-mz-lru,2019-11-03 10:34:40.387257470
153,720,52279,87189,341518,4.2910302e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,12000000000,policy-warm-mz-lru,2019-11-03 10:35:24.888121025
154,240,4.45506096e+08,4.5034434e+08,,8.4432803349e+10,queued,7.784341e+07,7.784675e+07,7.8161181e+07,2.77788789e+08,4.48995015e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,12000000000,policy-warm-mz-lru,2019-11-03 10:35:24.888121025
155,230,6.277460539e+09,3.346768882e+10,,3.115357235872e+12,running,3.088323278e+09,3.088467452e+09,3.186522632e+09,3.290420931e+09,2.4463888814e+10,3.9468318257e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,12000000000,policy-warm-mz-lru,2019-11-03 10:35:24.888121025
156,779,52279,81551,341518,4.6008253e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,13000000000,policy-warm-mz-lru,2019-11-03 10:36:12.394000603
157,260,4.45148707e+08,4.5034434e+08,,9.1672301445e+10,queued,7.7761066e+07,7.784341e+07,7.8161181e+07,2.77788789e+08,4.48951029e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,13000000000,policy-warm-mz-lru,2019-11-03 10:36:12.394000603
158,250,6.277460539e+09,3.6467144855e+10,,3.572817825764e+12,running,3.088044551e+09,3.088323278e+09,3.186503621e+09,3.290420931e+09,2.4468824561e+10,4.2470229311e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,13000000000,policy-warm-mz-lru,2019-11-03 10:36:12.394000603
159,840,52279,81551,277106,4.91457e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru,2019-11-03 10:37:03.298648982
160,280,4.45506096e+08,4.5034434e+08,,9.8922465939e+10,queued,7.7761066e+07,7.784341e+07,7.8161181e+07,2.77788789e+08,4.48857784e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru,2019-11-03 10:37:03.298648982
161,270,6.277460539e+09,3.9465026483e+10,,4.060355025324e+12,running,3.086512738e+09,3.08717682e+09,3.186503621e+09,3.290325485e+09,2.7464855093e+10,4.5468397542e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru,2019-11-03 10:37:03.298648982
162,900,52279,81551,260556,5.2276267e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru,2019-11-03 10:37:56.802692692
163,300,4.45506096e+08,4.50523255e+08,,1.06174139544e+11,queued,7.7761066e+07,7.784341e+07,7.8161181e+07,2.77796385e+08,4.48868345e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru,2019-11-03 10:37:56.802692692
164,290,6.277460539e+09,4.2460492102e+10,,4.577892173177e+12,running,3.086512738e+09,3.08717682e+09,3.186503621e+09,3.290420931e+09,2.7468884466e+10,4.8469150939e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru,2019-11-03 10:37:56.802692692
165,960,52279,81551,260556,5.5281569e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru,2019-11-03 10:38:53.308547077
166,320,4.45655613e+08,4.50523255e+08,,1.13412962245e+11,queued,7.7761066e+07,7.784341e+07,7.8161181e+07,2.77808996e+08,4.48741576e+08,4.78128017e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru,2019-11-03 10:38:53.308547077
167,310,6.277460539e+09,4.2466988474e+10,,5.12545608149e+12,running,3.086512738e+09,3.087409846e+09,3.186503621e+09,3.290380169e+09,3.0461392029e+10,5.1471247971e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru,2019-11-03 10:38:53.308547077
168,1020,51039,80542,260556,5.8506629e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,17000000000,policy-warm-mz-lru,2019-11-03 10:39:52.818890733
169,340,4.45655613e+08,4.51206416e+08,,1.20662034279e+11,queued,7.7761066e+07,7.7833697e+07,7.8132925e+07,2.77857603e+08,4.4904206e+08,4.78090708e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,17000000000,policy-warm-mz-lru,2019-11-03 10:39:52.818890733
170,330,6.277460539e+09,4.5466667524e+10,,5.702980440052e+12,running,3.086512738e+09,3.087409846e+09,3.186032555e+09,3.290380169e+09,3.0465710455e+10,5.4468024752e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,17000000000,policy-warm-mz-lru,2019-11-03 10:39:52.818890733
171,1080,51039,80542,260556,6.2003228e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,18000000000,policy-warm-mz-lru,2019-11-03 10:40:55.319378906
172,360,4.45188908e+08,4.51206416e+08,,1.27869058325e+11,queued,7.7761066e+07,7.7833697e+07,7.8132925e+07,2.77860019e+08,4.48869807e+08,4.78090708e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,18000000000,policy-warm-mz-lru,2019-11-03 10:40:55.319378906
173,350,2.4468170645e+10,5.1469778718e+10,,6.310471885958e+12,running,3.086512738e+09,3.08717682e+09,3.186032555e+09,3.290488784e+09,4.2463819446e+10,5.7463835724e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,18000000000,policy-warm-mz-lru,2019-11-03 10:40:55.319378906
174,1140,50870,81915,277106,6.5697162e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,19000000000,policy-warm-mz-lru,2019-11-03 10:42:00.822156516
175,380,4.45188908e+08,4.50670897e+08,,1.35107007144e+11,queued,7.7761066e+07,7.7761066e+07,7.8137527e+07,2.77871574e+08,4.48489921e+08,4.78078079e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,19000000000,policy-warm-mz-lru,2019-11-03 10:42:00.822156516
176,370,3.49151228e+09,5.7459798954e+10,,6.948047514672e+12,running,3.086512738e+09,3.086512738e+09,3.094764179e+09,3.290226407e+09,4.846325244e+10,6.0477250049e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,19000000000,policy-warm-mz-lru,2019-11-03 10:42:00.822156516
177,1200,50870,81915,277106,7.0087054e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,20000000000,policy-warm-mz-lru,2019-11-03 10:43:09.327601673
178,400,4.45148707e+08,4.50539272e+08,,1.42312188158e+11,queued,7.7761066e+07,7.7814747e+07,7.8137527e+07,2.77871574e+08,4.48369229e+08,4.78078079e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,20000000000,policy-warm-mz-lru,2019-11-03 10:43:09.327601673
179,390,3.492836115e+09,5.7463835724e+10,,7.615567743245e+12,running,3.086512738e+09,3.08717682e+09,3.094764179e+09,3.290226407e+09,4.8469150939e+10,6.3467158806e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,20000000000,policy-warm-mz-lru,2019-11-03 10:43:09.327601673
180,110,29931,47358,73515,3.382422e+06,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,1000000000,policy-warm-horizon,2019-11-03 11:51:49.882374180
181,40,4.1868186e+07,3.7877499e+08,,6.30928043e+09,queued,3.9368921e+07,3.9368921e+07,4.0007114e+07,4.0487525e+07,2.77666713e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,1000000000,policy-warm-horizon,2019-11-03 11:51:49.882374180
182,20,6.076226082e+09,6.08728722e+09,,1.21534779875e+11,running,6.052357031e+09,6.052357031e+09,6.066655564e+09,6.067198127e+09,6.086330098e+09,6.089079532e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,1000000000,policy-warm-horizon,2019-11-03 11:51:49.882374180
183,230,26559,44802,73515,6.776264e+06,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,2000000000,policy-warm-horizon,2019-11-03 11:52:06.388463191
184,80,2.77651865e+08,4.43697246e+08,,2.0627068434e+10,queued,3.9368921e+07,3.9368921e+07,4.0304555e+07,4.1868186e+07,4.40101259e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-horizon,2019-11-03 11:52:06.388463191
185,60,6.076226082e+09,9.47169567e+09,,3.76641236321e+11,running,3.089257568e+09,3.089257568e+09,3.188577343e+09,3.389598917e+09,9.464220835e+09,9.475332469e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-horizon,2019-11-03 11:52:06.388463191
186,350,26334,48037,225907,1.3002293e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-horizon,2019-11-03 11:52:25.912229580
187,120,3.77595674e+08,4.42878058e+08,,3.478758584e+10,queued,3.9368921e+07,3.9368921e+07,4.0896687e+07,7.8424496e+07,4.36463453e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-horizon,2019-11-03 11:52:25.912229580
188,100,6.076226082e+09,1.2490057421e+10,,6.92113981896e+11,running,3.089257568e+09,3.089257568e+09,3.188062695e+09,3.386841049e+09,9.472196327e+09,1.2496102592e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-horizon,2019-11-03 11:52:25.912229580
189,470,26220,48037,204288,1.6541412e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-horizon,2019-11-03 11:52:48.416097446
190,160,3.23302853e+08,4.42473898e+08,,4.671728902e+10,queued,3.9368921e+07,3.9368921e+07,4.1284019e+07,1.77434272e+08,4.35099815e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-horizon,2019-11-03 11:52:48.416097446
191,140,6.076226082e+09,1.5360058285e+10,,1.065437867541e+12,running,3.086302083e+09,3.086302083e+09,3.188062695e+09,3.319325974e+09,1.2464427114e+10,1.5368431526e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-horizon,2019-11-03 11:52:48.416097446
192,588,26472,46654,260963,2.0419938e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-horizon,2019-11-03 11:53:13.929809171
193,200,3.2504338e+08,4.42473898e+08,,6.0958801938e+10,queued,3.9368921e+07,3.9398084e+07,4.1868186e+07,1.77670386e+08,4.35099815e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-horizon,2019-11-03 11:53:13.929809171
194,180,6.076226082e+09,1.8463172303e+10,,1.501143663097e+12,running,3.086302083e+09,3.086302083e+09,3.188004405e+09,3.299794263e+09,1.2491140422e+10,1.8506903348e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-horizon,2019-11-03 11:53:13.929809171
195,708,26472,46654,225907,2.3664684e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-horizon,2019-11-03 11:53:42.928834869
196,240,3.7754806e+08,4.42473898e+08,,7.5049448756e+10,queued,3.9368921e+07,3.9398084e+07,7.7286356e+07,1.77701458e+08,4.34387846e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-horizon,2019-11-03 11:53:42.928834869
197,220,6.076226082e+09,1.8505067402e+10,,1.996447642712e+12,running,3.086302083e+09,3.088356021e+09,3.188004405e+09,3.296966501e+09,1.5359487294e+10,2.1484684301e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-horizon,2019-11-03 11:53:42.928834869
198,828,26472,46654,253693,3.4109168e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-horizon,2019-11-03 11:54:14.966549384
199,280,3.77693013e+08,4.42473898e+08,,8.9122937454e+10,queued,3.9368921e+07,3.9398084e+07,7.7496414e+07,1.77802498e+08,4.34178458e+08,4.79283654e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-horizon,2019-11-03 11:54:14.966549384
200,260,6.076226082e+09,2.147777146e+10,,2.551987547841e+12,running,3.085484141e+09,3.086302083e+09,3.188004405e+09,3.296265098e+09,1.5366177111e+10,2.4497506107e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-horizon,2019-11-03 11:54:14.966549384
201,948,26472,46654,274555,3.8574306e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,8000000000,policy-warm-horizon,2019-11-03 11:54:49.948937154
202,320,3.77884083e+08,4.42473898e+08,,1.03406093264e+11,queued,3.9368921e+07,3.992477e+07,7.7543281e+07,1.78224492e+08,4.35099815e+08,4.85389804e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,8000000000,policy-warm-horizon,2019-11-03 11:54:49.948937154
203,300,6.076226082e+09,2.4493485841e+10,,3.167212027951e+12,running,3.085243467e+09,3.086302083e+09,3.188004405e+09,3.295678276e+09,1.8480223469e+10,2.7484514135e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,8000000000,policy-warm-horizon,2019-11-03 11:54:49.948937154
204,1070,26472,46654,296804,4.7269086e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,9000000000,policy-warm-horizon,2019-11-03 11:55:28.842936827
