,count,labels.event,quantiles.0.25,quantiles.0.5,quantiles.0.9,quantiles.1,sum,value,help,name,type,ExpLabel,QPS,Timestamp
13,1499,PROVENANCE,2.4873983e+07,2.5596229e+07,2.7445766e+07,3.9755207e+07,3.8617518851e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:11.530790220
14,,PROVENANCE,,,,,,1499,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:11.530790220
15,1559,PROVENANCE,2.4856375e+07,2.5589079e+07,2.7432497e+07,3.9783392e+07,4.0142849888e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:14.530817132
16,1559,PROVENANCE,2.4858023e+07,2.559106e+07,2.743461e+07,3.9755207e+07,4.0148219827e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:14.530817132
17,,PROVENANCE,,,,,,1559,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:14.530817132
18,1619,PROVENANCE,2.4840581e+07,2.5583132e+07,2.7421676e+07,3.9783392e+07,4.1658511458e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:17.530836078
19,1619,PROVENANCE,2.4849459e+07,2.558685e+07,2.7430064e+07,3.9755207e+07,4.1664010733e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:17.530836078
20,,PROVENANCE,,,,,,1619,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:17.530836078
21,1679,PROVENANCE,2.4851238e+07,2.5582665e+07,2.7444387e+07,3.9783392e+07,4.3219172769e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:20.530818842
22,1679,PROVENANCE,2.485189e+07,2.5586404e+07,2.7453857e+07,3.9755207e+07,4.3224801842e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:20.530818842
23,,PROVENANCE,,,,,,1679,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:20.530818842
24,1739,PROVENANCE,2.4832529e+07,2.5580178e+07,2.7453625e+07,3.9783392e+07,4.4720489017e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:23.530809211
25,1739,PROVENANCE,2.4833457e+07,2.558321e+07,2.7454356e+07,3.9755207e+07,4.4726269808e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:23.530809211
26,,PROVENANCE,,,,,,1739,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:23.530809211
27,1799,PROVENANCE,2.4835602e+07,2.5588559e+07,2.745941e+07,3.9783392e+07,4.6259910591e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:26.530798107
28,1799,PROVENANCE,2.4837519e+07,2.5589415e+07,2.7462359e+07,3.9755207e+07,4.6265817196e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:26.530798107
29,,PROVENANCE,,,,,,1799,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:26.530798107
30,1859,PROVENANCE,2.4832529e+07,2.5590036e+07,2.7456918e+07,3.9783392e+07,4.7778808059e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:29.530830874
31,1859,PROVENANCE,2.4833457e+07,2.559106e+07,2.7460264e+07,3.9755207e+07,4.7784914692e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:29.530830874
32,,PROVENANCE,,,,,,1859,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:29.530830874
33,1919,PROVENANCE,2.4835602e+07,2.5597581e+07,2.7467192e+07,3.9783392e+07,4.9335765937e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:32.530877449
34,1919,PROVENANCE,2.4837519e+07,2.5607972e+07,2.7471687e+07,3.9755207e+07,4.9342010416e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:32.530877449
35,,PROVENANCE,,,,,,1919,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:32.530877449
36,1979,PROVENANCE,2.4810719e+07,2.5588688e+07,2.7453816e+07,3.9783392e+07,5.0794385783e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:35.530831075
37,1979,PROVENANCE,2.4810888e+07,2.5589993e+07,2.7458161e+07,3.9755207e+07,5.080076632e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:35.530831075
38,,PROVENANCE,,,,,,1979,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:35.530831075
39,2039,PROVENANCE,2.4810719e+07,2.5602103e+07,2.7453625e+07,3.9783392e+07,5.2320036353e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:38.530855483
40,2039,PROVENANCE,2.4810888e+07,2.5612163e+07,2.7454356e+07,3.9755207e+07,5.2326661825e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:38.530855483
41,,PROVENANCE,,,,,,2039,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:38.530855483
42,2099,PROVENANCE,2.4823596e+07,2.5626306e+07,2.7456918e+07,3.9783392e+07,5.388874305e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:41.530812141
43,2099,PROVENANCE,2.482344e+07,2.5626999e+07,2.7460264e+07,3.9755207e+07,5.3895446598e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:41.530812141
44,,PROVENANCE,,,,,,2099,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:41.530812141
45,2159,PROVENANCE,2.4832911e+07,2.5649177e+07,2.7456918e+07,3.9783392e+07,5.5460780314e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:44.530819415
46,2159,PROVENANCE,2.4836317e+07,2.5649865e+07,2.7460264e+07,3.9755207e+07,5.5467574698e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:44.530819415
47,,PROVENANCE,,,,,,2159,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:44.530819415
48,2219,PROVENANCE,2.4840581e+07,2.5638746e+07,2.7456918e+07,3.9783392e+07,5.7018936045e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:47.530867862
49,2219,PROVENANCE,2.4844008e+07,2.564e+07,2.7460264e+07,3.9755207e+07,5.7025901769e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:47.530867862
50,,PROVENANCE,,,,,,2219,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:47.530867862
51,2279,PROVENANCE,2.4817209e+07,2.5624913e+07,2.7444387e+07,6.4000447e+07,5.8540519456e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:50.530797916
52,2279,PROVENANCE,2.4818839e+07,2.5626837e+07,2.7449533e+07,6.4002531e+07,5.8547772464e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:50.530797916
53,,PROVENANCE,,,,,,2279,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:50.530797916
54,2339,PROVENANCE,2.4788897e+07,2.558635e+07,2.742992e+07,6.4000447e+07,5.9981486262e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:53.530793066
55,2339,PROVENANCE,2.4795626e+07,2.5588977e+07,2.7433496e+07,6.4002531e+07,5.9989088486e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:53.530793066
56,,PROVENANCE,,,,,,2339,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:53.530793066
57,2399,PROVENANCE,2.4768974e+07,2.5575831e+07,2.7405182e+07,6.4000447e+07,6.1451552368e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:56.530751131
58,2399,PROVENANCE,2.4769273e+07,2.5577161e+07,2.7413138e+07,6.4002531e+07,6.1459468685e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:56.530751131
59,,PROVENANCE,,,,,,2399,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:56.530751131
60,2459,PROVENANCE,2.4724967e+07,2.5548052e+07,2.7400846e+07,6.4000447e+07,6.2885982847e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:59.530886742
61,2459,PROVENANCE,2.4733765e+07,2.5549968e+07,2.7403758e+07,6.4002531e+07,6.2894329809e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:23:59.530886742
62,,PROVENANCE,,,,,,2459,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:23:59.530886742
63,2519,PROVENANCE,2.4740427e+07,2.5571529e+07,2.743928e+07,6.8869914e+07,6.4536858395e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:02.530845739
64,2519,PROVENANCE,2.4742356e+07,2.557461e+07,2.7441781e+07,6.8870126e+07,6.4545542107e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:02.530845739
65,,PROVENANCE,,,,,,2519,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:02.530845739
66,2579,PROVENANCE,2.4740043e+07,2.5577024e+07,2.7453816e+07,6.8869914e+07,6.6083669093e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:05.530784984
67,2579,PROVENANCE,2.4741604e+07,2.5580532e+07,2.7458161e+07,6.8870126e+07,6.6092831054e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:05.530784984
68,,PROVENANCE,,,,,,2579,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:05.530784984
69,2639,PROVENANCE,2.4693259e+07,2.5540797e+07,2.7438879e+07,6.8869914e+07,6.7506445348e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:08.530835583
70,2639,PROVENANCE,2.4699293e+07,2.5541639e+07,2.7439385e+07,6.8870126e+07,6.7515885115e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:08.530835583
71,,PROVENANCE,,,,,,2639,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:08.530835583
72,2699,PROVENANCE,2.4683513e+07,2.5529402e+07,2.7432774e+07,6.8869914e+07,6.9021639248e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:11.530798876
73,2699,PROVENANCE,2.4690643e+07,2.5534697e+07,2.7435266e+07,6.8870126e+07,6.9031473879e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:11.530798876
74,,PROVENANCE,,,,,,2699,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:11.530798876
75,2759,PROVENANCE,2.4662492e+07,2.5520026e+07,2.7438879e+07,6.8869914e+07,7.053562685e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:14.530827827
76,2759,PROVENANCE,2.4667577e+07,2.5524317e+07,2.7439385e+07,6.8870126e+07,7.0545912888e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:14.530827827
77,,PROVENANCE,,,,,,2759,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:14.530827827
78,2819,PROVENANCE,2.4653821e+07,2.5516222e+07,2.7453816e+07,6.8869914e+07,7.2085890377e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:17.530799108
79,2819,PROVENANCE,2.4655806e+07,2.5522238e+07,2.7458161e+07,6.8870126e+07,7.2096610749e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:17.530799108
80,,PROVENANCE,,,,,,2819,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:17.530799108
81,2879,PROVENANCE,2.4642516e+07,2.5513749e+07,2.7461955e+07,6.8869914e+07,7.3610394904e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:20.530832549
82,2879,PROVENANCE,2.4646492e+07,2.551706e+07,2.7462577e+07,6.8870126e+07,7.3621319455e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:20.530832549
83,,PROVENANCE,,,,,,2879,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:20.530832549
84,2939,PROVENANCE,2.4600251e+07,2.5487909e+07,2.7453625e+07,6.8869914e+07,7.5058958632e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:23.530849922
85,2939,PROVENANCE,2.4607027e+07,2.5489122e+07,2.7454356e+07,6.8870126e+07,7.5070215449e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:23.530849922
86,,PROVENANCE,,,,,,2939,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:23.530849922
87,2999,PROVENANCE,2.4581861e+07,2.5474959e+07,2.7438879e+07,6.8869914e+07,7.6518612513e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:26.530767975
88,2999,PROVENANCE,2.4587743e+07,2.5474545e+07,2.7439385e+07,6.8870126e+07,7.6530195225e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:26.530767975
89,,PROVENANCE,,,,,,2999,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:26.530767975
90,3059,PROVENANCE,2.4531147e+07,2.5446088e+07,2.7417584e+07,6.8869914e+07,7.7963236162e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:29.530813137
91,3059,PROVENANCE,2.4532002e+07,2.5449148e+07,2.7425081e+07,6.8870126e+07,7.7975196571e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:29.530813137
92,,PROVENANCE,,,,,,3059,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:29.530813137
93,3119,PROVENANCE,2.4507122e+07,2.5430242e+07,2.7410712e+07,6.8869914e+07,7.9423003402e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:32.530782905
94,3119,PROVENANCE,2.4508406e+07,2.5435173e+07,2.7417832e+07,6.8870126e+07,7.9435526316e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:32.530782905
95,,PROVENANCE,,,,,,3119,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:32.530782905
96,3179,PROVENANCE,2.4482741e+07,2.5421858e+07,2.7432497e+07,6.8869914e+07,8.090258175e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:35.530840241
97,3179,PROVENANCE,2.4488258e+07,2.5427146e+07,2.743461e+07,6.8870126e+07,8.0915555386e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:35.530840241
98,,PROVENANCE,,,,,,3179,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:35.530840241
99,3239,PROVENANCE,2.4447796e+07,2.5414677e+07,2.7432774e+07,6.8869914e+07,8.2375132432e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:38.530859600
100,3239,PROVENANCE,2.4452607e+07,2.5418142e+07,2.7435266e+07,6.8870126e+07,8.2388776022e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:38.530859600
101,,PROVENANCE,,,,,,3239,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:38.530859600
102,3299,PROVENANCE,2.441655e+07,2.5394194e+07,2.7421676e+07,6.8869914e+07,8.3815743902e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:41.530813640
103,3299,PROVENANCE,2.4419385e+07,2.5397184e+07,2.7430064e+07,6.8870126e+07,8.3829810396e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:41.530813640
104,,PROVENANCE,,,,,,3299,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:41.530813640
105,3359,PROVENANCE,2.4376862e+07,2.5380881e+07,2.7432497e+07,6.8869914e+07,8.5290307118e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:44.530839035
106,3359,PROVENANCE,2.4377792e+07,2.5382394e+07,2.743461e+07,6.8870126e+07,8.5305000629e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:44.530839035
107,,PROVENANCE,,,,,,3359,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:44.530839035
108,3419,PROVENANCE,2.4296543e+07,2.5346231e+07,2.7405182e+07,6.8869914e+07,8.6662189745e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:47.530807605
109,3419,PROVENANCE,2.4303536e+07,2.5347513e+07,2.7413138e+07,6.8870126e+07,8.667742622e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:47.530807605
110,,PROVENANCE,,,,,,3419,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:47.530807605
111,3479,PROVENANCE,2.4233321e+07,2.5304989e+07,2.7398378e+07,6.8869914e+07,8.8071944758e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:50.530814848
112,3479,PROVENANCE,2.4237105e+07,2.5318366e+07,2.7403758e+07,6.8870126e+07,8.8087907843e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:50.530814848
113,,PROVENANCE,,,,,,3479,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:50.530814848
114,3539,PROVENANCE,2.4190157e+07,2.5272723e+07,2.7385011e+07,6.8869914e+07,8.9467263914e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:53.530838894
115,3539,PROVENANCE,2.4194798e+07,2.5275146e+07,2.7392294e+07,6.8870126e+07,8.9483646592e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:53.530838894
116,,PROVENANCE,,,,,,3539,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:53.530838894
117,3599,PROVENANCE,2.4138452e+07,2.5241005e+07,2.7372454e+07,6.8869914e+07,9.085408234e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:56.530858092
118,3599,PROVENANCE,2.4139628e+07,2.5244279e+07,2.738301e+07,6.8870126e+07,9.0870961384e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:56.530858092
119,,PROVENANCE,,,,,,3599,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:56.530858092
120,3600,PROVENANCE,2.4133425e+07,2.5239807e+07,2.7372169e+07,6.8869914e+07,9.087756943e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:59.530841481
121,3600,PROVENANCE,2.4134689e+07,2.5243316e+07,2.738061e+07,6.8870126e+07,9.0894502963e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:24:59.530841481
122,,PROVENANCE,,,,,,3600,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:24:59.530841481
123,3600,PROVENANCE,2.4133425e+07,2.5239807e+07,2.7372169e+07,6.8869914e+07,9.087756943e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:02.530847938
124,3600,PROVENANCE,2.4134689e+07,2.5243316e+07,2.738061e+07,6.8870126e+07,9.0894502963e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:02.530847938
125,,PROVENANCE,,,,,,3600,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:25:02.530847938
126,3600,PROVENANCE,2.4133425e+07,2.5239807e+07,2.7372169e+07,6.8869914e+07,9.087756943e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:05.530830165
127,3600,PROVENANCE,2.4134689e+07,2.5243316e+07,2.738061e+07,6.8870126e+07,9.0894502963e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:05.530830165
128,,PROVENANCE,,,,,,3600,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:25:05.530830165
129,3600,PROVENANCE,2.4133425e+07,2.5239807e+07,2.7372169e+07,6.8869914e+07,9.087756943e+10,,,dispatcher_enforce_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:08.530813340
130,3600,PROVENANCE,2.4134689e+07,2.5243316e+07,2.738061e+07,6.8870126e+07,9.0894502963e+10,,,dispatcher_total_time,SUMMARY,time-to-violation,20,2019-09-20 18:25:08.530813340
131,,PROVENANCE,,,,,,3600,,dispatcher_enforcment_count,COUNTER,time-to-violation,20,2019-09-20 18:25:08.530813340
132,6119,PROVENANCE,2.2611826e+07,2.4259581e+07,2.6885016e+07,6.8869914e+07,1.48940771818e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:14.535679127
133,6119,PROVENANCE,2.2621702e+07,2.4262145e+07,2.688728e+07,6.8870126e+07,1.4898409564e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:14.535679127
134,,PROVENANCE,,,,,,6119,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:14.535679127
135,6239,PROVENANCE,2.2549659e+07,2.4198843e+07,2.6858421e+07,6.8869914e+07,1.51570715924e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:17.535752468
136,6239,PROVENANCE,2.2562395e+07,2.4206418e+07,2.6863274e+07,6.8870126e+07,1.51615505925e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:17.535752468
137,,PROVENANCE,,,,,,6239,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:17.535752468
138,6359,PROVENANCE,2.2498715e+07,2.4152542e+07,2.6842628e+07,6.8869914e+07,1.54224328889e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:20.535708553
139,6359,PROVENANCE,2.2506698e+07,2.415776e+07,2.6849302e+07,6.8870126e+07,1.54270941829e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:20.535708553
140,,PROVENANCE,,,,,,6359,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:20.535708553
141,6479,PROVENANCE,2.2462651e+07,2.4090964e+07,2.6806853e+07,6.8869914e+07,1.56899994188e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:23.535639920
142,6479,PROVENANCE,2.2469554e+07,2.4099484e+07,2.6812582e+07,6.8870126e+07,1.56948563634e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:23.535639920
143,,PROVENANCE,,,,,,6479,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:23.535639920
144,6599,PROVENANCE,2.2434723e+07,2.4032768e+07,2.6785286e+07,6.8869914e+07,1.59579892026e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:26.535697580
145,6599,PROVENANCE,2.2439624e+07,2.4043088e+07,2.6789028e+07,6.8870126e+07,1.59630261925e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:26.535697580
146,,PROVENANCE,,,,,,6599,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:26.535697580
147,6719,PROVENANCE,2.2408715e+07,2.3977969e+07,2.6762273e+07,6.8869914e+07,1.62276416857e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:29.535650911
148,6718,PROVENANCE,2.2420398e+07,2.3984671e+07,2.6765204e+07,6.8870126e+07,1.62305313726e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:29.535650911
149,,PROVENANCE,,,,,,6719,,dispatcher_enforcment_count,COUNTER,time-to-violation,40,2019-09-20 18:26:29.535650911
150,6838,PROVENANCE,2.2386567e+07,2.3936413e+07,2.6744252e+07,7.2368158e+07,1.6502771743e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,40,2019-09-20 18:26:32.535754528
