,count,labels.event,quantiles.0.25,quantiles.0.5,quantiles.0.9,quantiles.1,sum,value,help,name,type,ExpLabel,QPS,Timestamp
795,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:28.035755325
796,37800,PROVENANCE,78057,86018,120241,1.4691518e+07,3.570376668e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:31.035704703
797,37799,PROVENANCE,91375,99668,136641,1.469887e+07,4.12070602e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:31.035704703
798,,PROVENANCE,,,,,,37800,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:31.035704703
799,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:31.035704703
800,38070,PROVENANCE,78095,86033,120241,1.4691518e+07,3.596389936e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:34.035674304
801,38069,PROVENANCE,91416,99675,136606,1.469887e+07,4.150253416e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:34.035674304
802,,PROVENANCE,,,,,,38070,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:34.035674304
803,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:34.035674304
804,38340,PROVENANCE,78129,86052,120254,1.4691518e+07,3.622306457e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:37.035706719
805,38339,PROVENANCE,91448,99701,136606,1.469887e+07,4.179812319e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:37.035706719
806,,PROVENANCE,,,,,,38340,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:37.035706719
807,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:37.035706719
808,38610,PROVENANCE,78150,86043,120254,1.4691518e+07,3.647495298e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:40.035667787
809,38609,PROVENANCE,91470,99701,136606,1.469887e+07,4.208881511e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:40.035667787
810,,PROVENANCE,,,,,,38610,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:40.035667787
811,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:40.035667787
812,38879,PROVENANCE,78163,86043,120212,1.4691518e+07,3.672367376e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:43.035753035
813,38880,PROVENANCE,91485,99714,136544,1.469887e+07,4.237847096e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:43.035753035
814,,PROVENANCE,,,,,,38880,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:43.035753035
815,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:43.035753035
816,39150,PROVENANCE,78188,86033,120217,1.4691518e+07,3.697740262e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:46.035695589
817,39149,PROVENANCE,91512,99701,136544,1.469887e+07,4.266936544e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:46.035695589
818,,PROVENANCE,,,,,,39150,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:46.035695589
819,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:46.035695589
820,39420,PROVENANCE,78215,86055,120241,1.4691518e+07,3.723527311e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:49.035681755
821,39419,PROVENANCE,91533,99714,136544,1.469887e+07,4.296264605e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:49.035681755
822,,PROVENANCE,,,,,,39420,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:49.035681755
823,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:49.035681755
824,39690,PROVENANCE,78234,86087,120340,1.4691518e+07,3.750532512e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:52.035718170
825,39689,PROVENANCE,91541,99725,136678,1.469887e+07,4.327391408e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:52.035718170
826,,PROVENANCE,,,,,,39690,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:52.035718170
827,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:52.035718170
828,39959,PROVENANCE,78226,86087,120307,1.4691518e+07,3.775124074e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:55.035702963
829,39960,PROVENANCE,91534,99701,136665,1.469887e+07,4.355821992e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:55.035702963
830,,PROVENANCE,,,,,,39960,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:55.035702963
831,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:55.035702963
832,40230,PROVENANCE,78185,86052,120254,1.4691518e+07,3.799664767e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:58.035680853
833,40229,PROVENANCE,91508,99663,136641,1.469887e+07,4.38419493e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:35:58.035680853
834,,PROVENANCE,,,,,,40231,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:35:58.035680853
835,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:35:58.035680853
836,40499,PROVENANCE,78149,86018,120212,1.4691518e+07,3.823048861e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:01.035699042
837,40499,PROVENANCE,91467,99611,136544,1.469887e+07,4.411447698e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:01.035699042
838,,PROVENANCE,,,,,,40499,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:36:01.035699042
839,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:36:01.035699042
840,40500,PROVENANCE,78149,86018,120212,1.4691518e+07,3.823121129e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:04.035697403
841,40500,PROVENANCE,91467,99611,136544,1.469887e+07,4.411513707e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:04.035697403
842,,PROVENANCE,,,,,,40500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:36:04.035697403
843,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:36:04.035697403
844,40500,PROVENANCE,78149,86018,120212,1.4691518e+07,3.823121129e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:07.035675211
845,40500,PROVENANCE,91467,99611,136544,1.469887e+07,4.411513707e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:07.035675211
846,,PROVENANCE,,,,,,40500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:36:07.035675211
847,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:36:07.035675211
848,40500,PROVENANCE,78149,86018,120212,1.4691518e+07,3.823121129e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:10.035723930
849,40500,PROVENANCE,91467,99611,136544,1.469887e+07,4.411513707e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:10.035723930
850,,PROVENANCE,,,,,,40500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:36:10.035723930
851,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:36:10.035723930
852,40500,PROVENANCE,78149,86018,120212,1.4691518e+07,3.823121129e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:13.035699497
853,40500,PROVENANCE,91467,99611,136544,1.469887e+07,4.411513707e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,90,2019-11-22 11:36:13.035699497
854,,PROVENANCE,,,,,,40500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,90,2019-11-22 11:36:13.035699497
855,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,90,2019-11-22 11:36:13.035699497
856,43800,PROVENANCE,77984,85927,121329,1.4691518e+07,4.134933624e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:49.041337928
857,43799,PROVENANCE,91273,99562,137966,1.469887e+07,4.772931562e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:49.041337928
858,,PROVENANCE,,,,,,43800,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:36:49.041337928
859,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:36:49.041337928
860,44099,PROVENANCE,77986,85939,121530,1.4691518e+07,4.164825536e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:52.041349291
861,44100,PROVENANCE,91277,99583,138132,1.469887e+07,4.807352691e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:52.041349291
862,,PROVENANCE,,,,,,44100,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:36:52.041349291
863,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:36:52.041349291
864,44400,PROVENANCE,77971,85930,121714,1.4691518e+07,4.195390798e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:55.041333201
865,44399,PROVENANCE,91258,99583,138338,1.469887e+07,4.842429946e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:55.041333201
866,,PROVENANCE,,,,,,44400,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:36:55.041333201
867,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:36:55.041333201
868,44700,PROVENANCE,77953,85921,121795,1.4691518e+07,4.224877208e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:58.041370227
869,44699,PROVENANCE,91242,99569,138489,1.469887e+07,4.876454009e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:36:58.041370227
870,,PROVENANCE,,,,,,44700,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:36:58.041370227
871,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:36:58.041370227
872,45000,PROVENANCE,77949,85917,122021,1.4691518e+07,4.255773615e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:01.041353462
873,44999,PROVENANCE,91240,99569,138737,1.469887e+07,4.91164166e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:01.041353462
874,,PROVENANCE,,,,,,45000,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:01.041353462
875,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:01.041353462
876,45299,PROVENANCE,77940,85917,122164,1.4691518e+07,4.286024152e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:04.041344325
877,45300,PROVENANCE,91238,99583,138953,1.469887e+07,4.94736831e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:04.041344325
878,,PROVENANCE,,,,,,45301,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:04.041344325
879,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:04.041344325
880,45600,PROVENANCE,77945,85939,122358,1.4691518e+07,4.317235362e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:07.041352521
881,45599,PROVENANCE,91238,99610,139155,1.469887e+07,4.982513293e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:07.041352521
882,,PROVENANCE,,,,,,45600,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:07.041352521
883,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:07.041352521
884,45900,PROVENANCE,77935,85930,122473,1.4691518e+07,4.347255973e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:10.041315066
885,45899,PROVENANCE,91238,99593,139323,1.469887e+07,5.017312466e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:10.041315066
886,,PROVENANCE,,,,,,45900,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:10.041315066
887,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:10.041315066
888,46200,PROVENANCE,77908,85893,122390,1.4691518e+07,4.374082084e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:13.041323221
889,46199,PROVENANCE,91224,99550,139207,1.469887e+07,5.048384813e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:13.041323221
890,,PROVENANCE,,,,,,46200,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:13.041323221
891,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:13.041323221
892,46500,PROVENANCE,77910,85887,122358,1.4691518e+07,4.401341332e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:16.041347321
893,46499,PROVENANCE,91231,99537,139178,1.469887e+07,5.080207232e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:16.041347321
894,,PROVENANCE,,,,,,46500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:16.041347321
895,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:16.041347321
896,46800,PROVENANCE,77908,85852,122318,1.4691518e+07,4.428023586e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:19.041322391
897,46799,PROVENANCE,91224,99510,139155,1.469887e+07,5.111017769e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:19.041322391
898,,PROVENANCE,,,,,,46800,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:19.041322391
899,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:19.041322391
900,47100,PROVENANCE,77908,85829,122208,1.4691518e+07,4.454884542e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:22.041338237
901,47099,PROVENANCE,91227,99494,139013,1.469887e+07,5.142258239e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:22.041338237
902,,PROVENANCE,,,,,,47100,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:22.041338237
903,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:22.041338237
904,47400,PROVENANCE,77891,85822,122164,1.4691518e+07,4.481663635e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:25.041365824
905,47399,PROVENANCE,91213,99478,138953,1.469887e+07,5.17320103e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:25.041365824
906,,PROVENANCE,,,,,,47400,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:25.041365824
907,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:25.041365824
908,47700,PROVENANCE,77891,85800,122164,1.4691518e+07,4.509804162e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:28.041339811
909,47699,PROVENANCE,91222,99478,138953,1.469887e+07,5.205738468e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:28.041339811
910,,PROVENANCE,,,,,,47700,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:28.041339811
911,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:28.041339811
912,48000,PROVENANCE,77901,85805,122208,1.4691518e+07,4.538270441e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:31.041364424
913,47999,PROVENANCE,91231,99487,139013,1.469887e+07,5.238641604e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:31.041364424
914,,PROVENANCE,,,,,,48000,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:31.041364424
915,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:31.041364424
916,48300,PROVENANCE,77888,85795,122108,1.4691518e+07,4.565120924e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:34.041365210
917,48299,PROVENANCE,91218,99481,138953,1.469887e+07,5.270076032e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:34.041365210
918,,PROVENANCE,,,,,,48300,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:34.041365210
919,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:34.041365210
920,48600,PROVENANCE,77877,85759,122021,1.4691518e+07,4.591444797e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:37.041344081
921,48599,PROVENANCE,91218,99461,138880,1.469887e+07,5.300695826e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:37.041344081
922,,PROVENANCE,,,,,,48600,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:37.041344081
923,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:37.041344081
924,48899,PROVENANCE,77869,85742,121869,1.4691518e+07,4.617869512e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:40.041360017
925,48899,PROVENANCE,91213,99454,138737,1.469887e+07,5.331724863e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:40.041360017
926,,PROVENANCE,,,,,,48900,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:40.041360017
927,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:40.041360017
928,49200,PROVENANCE,77858,85730,121869,1.4691518e+07,4.645284781e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:43.041337682
929,49199,PROVENANCE,91218,99442,138739,1.469887e+07,5.363574287e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:43.041337682
930,,PROVENANCE,,,,,,49200,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:43.041337682
931,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:43.041337682
932,49500,PROVENANCE,77839,85714,121817,1.4691518e+07,4.671821021e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:46.041319061
933,49499,PROVENANCE,91195,99425,138709,1.469887e+07,5.394700333e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:46.041319061
934,,PROVENANCE,,,,,,49500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:46.041319061
935,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:46.041319061
936,49500,PROVENANCE,77839,85714,121817,1.4691518e+07,4.671821021e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:49.041375531
937,49500,PROVENANCE,91195,99436,138709,1.469887e+07,5.394809111e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:49.041375531
938,,PROVENANCE,,,,,,49500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:49.041375531
939,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:49.041375531
940,49500,PROVENANCE,77839,85714,121817,1.4691518e+07,4.671821021e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:52.041327287
941,49500,PROVENANCE,91195,99436,138709,1.469887e+07,5.394809111e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:52.041327287
942,,PROVENANCE,,,,,,49500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:52.041327287
943,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:52.041327287
944,49500,PROVENANCE,77839,85714,121817,1.4691518e+07,4.671821021e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:55.041367590
945,49500,PROVENANCE,91195,99436,138709,1.469887e+07,5.394809111e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,100,2019-11-22 11:37:55.041367590
946,,PROVENANCE,,,,,,49500,,dispatcher_enforcment_count,COUNTER,mem-ingestion,100,2019-11-22 11:37:55.041367590
947,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,100,2019-11-22 11:37:55.041367590
948,53130,PROVENANCE,77744,85545,121585,1.4691518e+07,5.003957808e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:31.047868739
949,53129,PROVENANCE,91103,99291,138489,1.469887e+07,5.780651646e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:31.047868739
950,,PROVENANCE,,,,,,53130,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:31.047868739
951,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:31.047868739
952,53460,PROVENANCE,77777,85623,122318,1.8080272e+07,5.082615637e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:34.047852957
953,53459,PROVENANCE,91127,99362,139276,1.8091533e+07,5.863980574e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:34.047852957
954,,PROVENANCE,,,,,,53460,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:34.047852957
955,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:34.047852957
956,53790,PROVENANCE,77825,85755,123020,1.8080272e+07,5.128008698e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:37.047808225
957,53789,PROVENANCE,91183,99478,140053,1.8091533e+07,5.914005698e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:37.047808225
958,,PROVENANCE,,,,,,53790,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:37.047808225
959,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:37.047808225
960,54119,PROVENANCE,77827,85722,123721,1.8080272e+07,5.167420933e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:40.047793616
961,54119,PROVENANCE,91222,99460,140799,1.8091533e+07,5.958402027e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:40.047793616
962,,PROVENANCE,,,,,,54120,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:40.047793616
963,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:40.047793616
964,54450,PROVENANCE,77885,85831,123917,1.8080272e+07,5.203739932e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:43.047776260
965,54449,PROVENANCE,91283,99547,141069,1.8091533e+07,6.000037755e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:43.047776260
966,,PROVENANCE,,,,,,54450,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:43.047776260
967,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:43.047776260
968,54780,PROVENANCE,77940,85899,124171,1.8080272e+07,5.238245596e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:46.047817989
969,54779,PROVENANCE,91338,99617,141206,1.8091533e+07,6.039185283e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:46.047817989
970,,PROVENANCE,,,,,,54780,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:46.047817989
971,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:46.047817989
972,55110,PROVENANCE,77986,86004,124319,1.8080272e+07,5.274055193e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:49.047833651
973,55109,PROVENANCE,91405,99732,141389,1.8091533e+07,6.07996288e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:49.047833651
974,,PROVENANCE,,,,,,55110,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:49.047833651
975,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:49.047833651
976,55440,PROVENANCE,78027,86100,124523,1.8080272e+07,5.309836852e+09,,,dispatcher_enforce_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:52.047833429
977,55439,PROVENANCE,91458,99824,141601,1.8091533e+07,6.120688962e+09,,,dispatcher_total_time,SUMMARY,mem-ingestion,110,2019-11-22 11:38:52.047833429
978,,PROVENANCE,,,,,,55440,,dispatcher_enforcment_count,COUNTER,mem-ingestion,110,2019-11-22 11:38:52.047833429
979,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,mem-ingestion,110,2019-11-22 11:38:52.047833429
