,count,quantiles.0.5,quantiles.0.9,quantiles.0.99,sum,labels.type,quantiles.0,quantiles.0.01,quantiles.0.1,quantiles.0.25,quantiles.0.75,quantiles.1,help,name,type,ColdStart,ExpLabel,Timestamp
10,80,2.71428104e+08,4.2063601e+08,,2.3521379988e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.19318694e+08,4.18582455e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 12:42:18.193167181
11,61,6.271265604e+09,9.457913134e+09,,4.29706369651e+11,running,4.38859926e+09,4.38859926e+09,5.382382854e+09,6.196164028e+09,9.446492517e+09,9.481370443e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 12:42:18.193167181
12,240,35356,61051,712778,2.1361273e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 12:42:21.193133775
13,80,2.71428104e+08,4.2063601e+08,,2.3521379988e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.19318694e+08,4.18582455e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 12:42:21.193133775
14,69,6.275359587e+09,9.457913134e+09,,4.86537445028e+11,running,4.38859926e+09,4.38859926e+09,5.297183072e+09,6.199730653e+09,7.48364812e+09,9.481370443e+09,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,2000000000,policy-warm-mz-lru,2019-11-03 12:42:21.193133775
15,322,35546,63365,712778,3.043581e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:40.708740502
16,120,3.71366763e+08,4.2063601e+08,,3.6920565782e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.20186594e+08,4.04390577e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:40.708740502
17,100,7.450578572e+09,1.2422943602e+10,,8.24661298425e+11,running,4.38859926e+09,4.38859926e+09,5.4929595e+09,6.260849303e+09,9.457913134e+09,1.2449643696e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:40.708740502
18,343,35546,63365,712778,3.1450793e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:43.708824357
19,120,3.71366763e+08,4.2063601e+08,,3.6920565782e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.20186594e+08,4.04390577e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:43.708824357
20,100,7.450578572e+09,1.2422943602e+10,,8.24661298425e+11,running,4.38859926e+09,4.38859926e+09,5.4929595e+09,6.260849303e+09,9.457913134e+09,1.2449643696e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:43.708824357
21,350,35431,63596,712778,3.1663943e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:46.708719494
22,120,3.71366763e+08,4.2063601e+08,,3.6920565782e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.20186594e+08,4.04390577e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:46.708719494
23,100,7.450578572e+09,1.2422943602e+10,,8.24661298425e+11,running,4.38859926e+09,4.38859926e+09,5.4929595e+09,6.260849303e+09,9.457913134e+09,1.2449643696e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:46.708719494
24,360,35026,63365,712778,3.1922142e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:49.708898286
25,120,3.71366763e+08,4.2063601e+08,,3.6920565782e+10,queued,7.1173014e+07,7.1173014e+07,7.2435416e+07,2.20186594e+08,4.04390577e+08,4.72394204e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:49.708898286
26,110,9.091436146e+09,1.2422235648e+10,,9.17710983152e+11,running,4.38859926e+09,4.38859926e+09,5.499496823e+09,6.262366873e+09,9.457913134e+09,1.2449643696e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,3000000000,policy-warm-mz-lru,2019-11-03 12:42:49.708898286
27,443,35349,63175,385238,3.5516597e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:12.225440908
28,160,3.71593561e+08,4.2063601e+08,,5.0164577479e+10,queued,7.1173014e+07,7.1173014e+07,7.4012162e+07,2.20598488e+08,4.00299596e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:12.225440908
29,140,9.40056955e+09,1.5414426319e+10,,1.329160871187e+12,running,4.38859926e+09,4.38859926e+09,6.099444276e+09,6.278665788e+09,1.2299272637e+10,1.5453011327e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:12.225440908
30,451,35431,62371,385238,3.5837179e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:15.225384710
31,160,3.71593561e+08,4.2063601e+08,,5.0164577479e+10,queued,7.1173014e+07,7.1173014e+07,7.4012162e+07,2.20598488e+08,4.00299596e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:15.225384710
32,140,9.40056955e+09,1.5414426319e+10,,1.329160871187e+12,running,4.38859926e+09,4.38859926e+09,6.099444276e+09,6.278665788e+09,1.2299272637e+10,1.5453011327e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:15.225384710
33,465,35349,61051,385238,3.6281797e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:18.225443208
34,160,3.71593561e+08,4.2063601e+08,,5.0164577479e+10,queued,7.1173014e+07,7.1173014e+07,7.4012162e+07,2.20598488e+08,4.00299596e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:18.225443208
35,142,9.393985869e+09,1.2481677501e+10,,1.343632124858e+12,running,4.38859926e+09,4.38859926e+09,6.099444276e+09,6.278665788e+09,1.2297816277e+10,1.5453011327e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:18.225443208
36,479,34946,61037,385238,3.6656831e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:21.225426015
37,160,3.71593561e+08,4.2063601e+08,,5.0164577479e+10,queued,7.1173014e+07,7.1173014e+07,7.4012162e+07,2.20598488e+08,4.00299596e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:21.225426015
38,147,9.418822797e+09,1.2481677501e+10,,1.399873367177e+12,running,4.38859926e+09,4.38859926e+09,6.099444276e+09,6.279909183e+09,1.2289081478e+10,1.5453011327e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:21.225426015
39,480,34960,61051,385238,3.6717917e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:24.225449261
40,160,3.71593561e+08,4.2063601e+08,,5.0164577479e+10,queued,7.1173014e+07,7.1173014e+07,7.4012162e+07,2.20598488e+08,4.00299596e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:24.225449261
41,152,9.446965161e+09,1.2449643696e+10,,1.456499531606e+12,running,4.38859926e+09,4.38859926e+09,6.187524928e+09,6.296045063e+09,1.221537483e+10,1.5453011327e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,4000000000,policy-warm-mz-lru,2019-11-03 12:43:24.225449261
42,565,35916,63646,712778,4.0459847e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:50.242173013
43,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:50.242173013
44,180,9.480975482e+09,1.548360988e+10,,1.938714911851e+12,running,4.38859926e+09,4.38859926e+09,6.24955021e+09,7.198996179e+09,1.2444916003e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:50.242173013
45,566,35916,63646,712778,4.0505828e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:53.242137417
46,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:53.242137417
47,180,9.480975482e+09,1.548360988e+10,,1.938714911851e+12,running,4.38859926e+09,4.38859926e+09,6.24955021e+09,7.198996179e+09,1.2444916003e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:53.242137417
48,586,35916,63646,712778,4.1236174e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:56.242145155
49,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:56.242145155
50,180,9.480975482e+09,1.548360988e+10,,1.938714911851e+12,running,4.38859926e+09,4.38859926e+09,6.24955021e+09,7.198996179e+09,1.2444916003e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:56.242145155
51,587,35916,63646,712778,4.1268677e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:59.242170942
52,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:59.242170942
53,181,9.478477581e+09,1.5453011327e+10,,1.947013287507e+12,running,4.38859926e+09,4.38859926e+09,6.24955021e+09,7.198996179e+09,1.2442812628e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:43:59.242170942
54,600,35916,60071,712778,4.2618226e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:02.242136104
55,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:02.242136104
56,190,9.486855113e+09,1.5453011327e+10,,2.066686159911e+12,running,4.38859926e+09,4.38859926e+09,6.254946106e+09,7.291449245e+09,1.3209251987e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:02.242136104
57,600,35916,60071,712778,4.2618226e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:05.242151680
58,200,3.73683445e+08,4.2063601e+08,,6.3221085496e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.21640952e+08,3.98789532e+08,4.74065547e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:05.242151680
59,191,9.486855113e+09,1.5452910457e+10,,2.080165796312e+12,running,4.38859926e+09,4.38859926e+09,6.254946106e+09,7.291449245e+09,1.3287354382e+10,1.8458353149e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,5000000000,policy-warm-mz-lru,2019-11-03 12:44:05.242151680
60,684,35916,60071,712778,4.5914533e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:33.659312197
61,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:33.659312197
62,220,1.1491378761e+10,1.8455066005e+10,,2.654837266767e+12,running,4.38859926e+09,5.091544287e+09,6.258610846e+09,7.485942306e+09,1.5427241637e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:33.659312197
63,685,35916,60071,712778,4.5939249e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:36.659281891
64,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:36.659281891
65,220,1.1491378761e+10,1.8455066005e+10,,2.654837266767e+12,running,4.38859926e+09,5.091544287e+09,6.258610846e+09,7.485942306e+09,1.5427241637e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:36.659281891
66,705,35916,60071,385238,4.6622367e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:39.659323568
67,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:39.659323568
68,220,1.1491378761e+10,1.8455066005e+10,,2.654837266767e+12,running,4.38859926e+09,5.091544287e+09,6.258610846e+09,7.485942306e+09,1.5427241637e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:39.659323568
69,707,35916,60071,385238,4.6679593e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:42.659321091
70,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:42.659321091
71,222,1.1485780608e+10,1.8454888166e+10,,2.6735166509e+12,running,4.38859926e+09,5.091544287e+09,6.258610846e+09,7.485942306e+09,1.5419555152e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:42.659321091
72,713,35916,60071,385238,4.6871303e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:45.659306757
73,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:45.659306757
74,222,1.1485780608e+10,1.8454888166e+10,,2.6735166509e+12,running,4.38859926e+09,5.091544287e+09,6.258610846e+09,7.485942306e+09,1.5419555152e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:45.659306757
75,720,35916,60071,385238,4.7076466e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:48.659310300
76,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:48.659310300
77,231,1.2117087357e+10,1.845437871e+10,,2.811091594592e+12,running,4.38859926e+09,5.091544287e+09,6.258968852e+09,9.084924984e+09,1.5419555152e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:48.659310300
78,720,35916,60071,385238,4.7076466e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:51.659296642
79,240,3.81504119e+08,4.20587113e+08,,7.636025202e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24117902e+08,3.97159216e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:51.659296642
80,231,1.2117087357e+10,1.845437871e+10,,2.811091594592e+12,running,4.38859926e+09,5.091544287e+09,6.258968852e+09,9.084924984e+09,1.5419555152e+10,2.1424494972e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,6000000000,policy-warm-mz-lru,2019-11-03 12:44:51.659296642
81,804,32758,60071,360218,5.0157499e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:23.158465250
82,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:23.158465250
83,260,1.2423237674e+10,2.1418743569e+10,,3.483506545892e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.192721116e+09,1.83891224e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:23.158465250
84,804,32758,60071,360218,5.0157499e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:26.158483191
85,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:26.158483191
86,260,1.2423237674e+10,2.1418743569e+10,,3.483506545892e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.192721116e+09,1.83891224e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:26.158483191
87,812,32758,60071,360218,5.0488713e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:29.158471656
88,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:29.158471656
89,260,1.2423237674e+10,2.1418743569e+10,,3.483506545892e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.192721116e+09,1.83891224e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:29.158471656
90,826,32758,60071,360218,5.0931352e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:32.158526323
91,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:32.158526323
92,264,1.2422235648e+10,2.1418682889e+10,,3.524847728237e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.19491387e+09,1.834019917e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:32.158526323
93,826,32758,60071,360218,5.0931352e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:35.158472970
94,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:35.158472970
95,264,1.2422235648e+10,2.1418682889e+10,,3.524847728237e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.19491387e+09,1.834019917e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:35.158472970
96,840,32758,60071,360218,5.1350506e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:38.158472858
97,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:38.158472858
98,266,1.2422943602e+10,2.1418682889e+10,,3.559218935142e+12,running,4.38859926e+09,5.091544287e+09,6.262235857e+09,9.19491387e+09,1.8290686483e+10,2.440635499e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:38.158472858
99,840,32758,60071,360218,5.1350506e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:41.158437445
100,280,3.71540392e+08,4.20481464e+08,,8.9040727345e+10,queued,7.1161668e+07,7.1173014e+07,7.4012162e+07,2.24610844e+08,3.93531689e+08,4.74105358e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,7000000000,policy-warm-mz-lru,2019-11-03 12:45:41.158437445
