,ExpLabel,NZones,PercentDFTasks,RunsBeforeFailure,TimeToFailure,Timestamp
845,,2,0.9,0,2509863209,2019-07-31 12:13:35.631912081
846,,2,0.9,0,2508998876,2019-07-31 12:13:38.140945758
847,,2,0.9,0,2511514226,2019-07-31 12:13:40.652608619
848,,2,0.9,0,2512844929,2019-07-31 12:13:43.165505892
849,,2,0.9,0,2514066216,2019-07-31 12:13:45.679624294
850,,2,0.9,0,2513574931,2019-07-31 12:13:48.193251118
851,,2,0.9,0,2509502824,2019-07-31 12:13:50.702809381
852,,2,0.9,0,2510116628,2019-07-31 12:13:53.212959636
853,,2,0.9,0,2412388057,2019-07-31 12:13:55.625386842
854,,2,0.9,0,2512443416,2019-07-31 12:13:58.137935391
855,,2,0.9,0,2511096334,2019-07-31 12:14:00.649068190
856,,2,0.9,0,2511384901,2019-07-31 12:14:03.160488428
857,,2,0.9,0,2512390533,2019-07-31 12:14:05.672920119
858,,2,0.9,0,2511595811,2019-07-31 12:14:08.184549429
859,,2,0.9,0,2511818860,2019-07-31 12:14:10.696408350
860,,2,0.9,0,2511740031,2019-07-31 12:14:13.208195557
861,,2,0.9,0,2515369094,2019-07-31 12:14:15.723606046
862,,2,0.9,0,2410903433,2019-07-31 12:14:18.134556599
863,,2,0.9,0,2510929803,2019-07-31 12:14:20.645527554
864,,2,0.9,0,2512499981,2019-07-31 12:14:23.158078058
865,,2,0.9,0,2511930454,2019-07-31 12:14:25.670062571
866,,2,0.9,0,2511560804,2019-07-31 12:14:28.181665949
867,,2,0.9,0,2510327843,2019-07-31 12:14:30.692050596
868,,2,0.9,0,2511960225,2019-07-31 12:14:33.204051918
869,,2,0.9,0,2411505240,2019-07-31 12:14:35.615594663
870,,2,0.9,0,2511866083,2019-07-31 12:14:38.127489728
871,,2,0.9,0,2514082654,2019-07-31 12:14:40.641626483
872,,2,0.9,0,2510950012,2019-07-31 12:14:43.152626176
873,,2,0.9,0,2512631562,2019-07-31 12:14:45.665294805
874,,2,0.9,0,2513393906,2019-07-31 12:14:48.178757762
875,,2,0.9,0,2513937958,2019-07-31 12:14:50.692808750
876,,2,0.9,0,2410349042,2019-07-31 12:14:53.103210907
877,,2,0.9,0,2510613060,2019-07-31 12:14:55.613857585
878,,2,0.9,0,2513582472,2019-07-31 12:14:58.127475701
879,,2,0.9,0,2510168367,2019-07-31 12:15:00.637680265
880,,2,0.9,0,2511735408,2019-07-31 12:15:03.149450807
881,,2,0.9,0,2512402036,2019-07-31 12:15:05.661892015
882,,2,0.9,0,2511992630,2019-07-31 12:15:08.173923478
883,,2,0.9,0,2512462231,2019-07-31 12:15:10.686439015
884,,2,0.9,0,2511924091,2019-07-31 12:15:13.198640337
885,,2,0.9,0,2410902155,2019-07-31 12:15:15.609600487
886,,2,0.9,0,2510164119,2019-07-31 12:15:18.119795495
887,,2,0.9,0,2510554834,2019-07-31 12:15:20.630389706
888,,2,0.9,0,2510471178,2019-07-31 12:15:23.140897113
889,,2,0.9,0,2510782427,2019-07-31 12:15:25.651729405
890,,2,0.9,0,2515164845,2019-07-31 12:15:28.166930951
891,,2,0.9,0,2513193655,2019-07-31 12:15:30.680163790
892,,2,0.9,0,2512721884,2019-07-31 12:15:33.192948804
893,,2,0.9,0,2411161634,2019-07-31 12:15:35.604480384
894,,2,0.9,0,2513008188,2019-07-31 12:15:38.117520248
895,,2,0.9,0,2511371142,2019-07-31 12:15:40.628940642
896,,2,0.9,0,2511063305,2019-07-31 12:15:43.140053242
897,,2,0.9,0,2512448235,2019-07-31 12:15:45.652543852
898,,2,0.9,0,2511566910,2019-07-31 12:15:48.164151870
899,,2,0.9,0,2519489994,2019-07-31 12:15:50.683682140
900,,2,1.0,0,2410156365,2019-07-31 12:15:53.199955899
901,,2,1.0,0,2412819420,2019-07-31 12:15:55.612816967
902,,2,1.0,0,2511098258,2019-07-31 12:15:58.123965444
903,,2,1.0,0,2710962852,2019-07-31 12:16:00.834967638
904,,2,1.0,0,2511410045,2019-07-31 12:16:03.346410938
905,,2,1.0,0,2310477996,2019-07-31 12:16:05.656924004
906,,2,1.0,0,2511896510,2019-07-31 12:16:08.168889862
907,,2,1.0,0,2512064577,2019-07-31 12:16:10.681013201
908,,2,1.0,0,2511669223,2019-07-31 12:16:13.192737106
909,,2,1.0,0,2510481883,2019-07-31 12:16:15.703279899
910,,2,1.0,0,2412320855,2019-07-31 12:16:18.115638208
911,,2,1.0,0,2511325392,2019-07-31 12:16:20.627010118
912,,2,1.0,0,2511792026,2019-07-31 12:16:23.138841324
913,,2,1.0,0,2512194866,2019-07-31 12:16:25.651076447
914,,2,1.0,0,2511699902,2019-07-31 12:16:28.162822173
915,,2,1.0,0,2512909302,2019-07-31 12:16:30.675768473
916,,2,1.0,0,2514261416,2019-07-31 12:16:33.190082420
917,,2,1.0,0,2513498422,2019-07-31 12:16:35.703626949
918,,2,1.0,0,2412103114,2019-07-31 12:16:38.115778339
919,,2,1.0,0,2513014284,2019-07-31 12:16:40.628839569
920,,2,1.0,0,2512262863,2019-07-31 12:16:43.141141030
921,,2,1.0,0,2512016798,2019-07-31 12:16:45.653222574
922,,2,1.0,0,2512206241,2019-07-31 12:16:48.165466968
923,,2,1.0,0,2512545150,2019-07-31 12:16:50.678051550
924,,2,1.0,0,2513513822,2019-07-31 12:16:53.191595913
925,,2,1.0,0,2513748994,2019-07-31 12:16:55.705397508
926,,2,1.0,0,2412547197,2019-07-31 12:16:58.117995398
927,,2,1.0,0,2511600009,2019-07-31 12:17:00.629634964
928,,2,1.0,0,2513840368,2019-07-31 12:17:03.143514757
929,,2,1.0,0,2512528478,2019-07-31 12:17:05.656081759
930,,2,1.0,0,2512400357,2019-07-31 12:17:08.168527018
931,,2,1.0,0,2523956006,2019-07-31 12:17:10.692521961
932,,2,1.0,0,2511655461,2019-07-31 12:17:13.204220517
933,,2,1.0,0,2411083245,2019-07-31 12:17:15.615343983
934,,2,1.0,0,2509332192,2019-07-31 12:17:18.124709316
935,,2,1.0,0,2511590662,2019-07-31 12:17:20.636338818
936,,2,1.0,0,2511974968,2019-07-31 12:17:23.148355064
937,,2,1.0,0,2510993647,2019-07-31 12:17:25.659384181
938,,2,1.0,0,2511381967,2019-07-31 12:17:28.170803325
939,,2,1.0,0,2513743903,2019-07-31 12:17:30.684592754
940,,2,1.0,0,2512909872,2019-07-31 12:17:33.197560197
941,,2,1.0,0,2411155519,2019-07-31 12:17:35.608749742
942,,2,1.0,0,2508792660,2019-07-31 12:17:38.117577071
943,,2,1.0,0,2510065967,2019-07-31 12:17:40.627685623
944,,2,1.0,0,2512267859,2019-07-31 12:17:43.139985096
945,,2,1.0,0,2514050525,2019-07-31 12:17:45.654082727
946,,2,1.0,0,2512505644,2019-07-31 12:17:48.166638291
947,,2,1.0,0,2513281004,2019-07-31 12:17:50.679963467
948,,2,1.0,0,2510823279,2019-07-31 12:17:53.190834594
949,,2,1.0,0,2516878459,2019-07-31 12:17:55.707755991
950,,2,1.0,0,2512188034,2019-07-31 12:17:58.219980838
951,,2,1.0,0,2410458586,2019-07-31 12:18:00.630484373
952,,2,1.0,0,2511706123,2019-07-31 12:18:03.142228956
953,,2,1.0,0,2511215482,2019-07-31 12:18:05.653494311
954,,2,1.0,0,2513611557,2019-07-31 12:18:08.167142118
955,,2,1.0,0,2510810099,2019-07-31 12:18:10.677987015
956,,2,1.0,0,2510709667,2019-07-31 12:18:13.188757495
957,,2,1.0,0,2526462628,2019-07-31 12:18:15.715268276
958,,2,1.0,0,2410826029,2019-07-31 12:18:18.126146026
959,,2,1.0,0,2511641211,2019-07-31 12:18:20.637825610
960,,2,1.0,0,2512812812,2019-07-31 12:18:23.150680141
961,,2,1.0,0,2511724401,2019-07-31 12:18:25.662445081
962,,2,1.0,0,2511948291,2019-07-31 12:18:28.174509453
963,,2,1.0,0,2511945105,2019-07-31 12:18:30.686689165
964,,2,1.0,0,2413318503,2019-07-31 12:18:33.100072303
965,,2,1.0,0,2513867329,2019-07-31 12:18:35.613976933
966,,2,1.0,0,2509393753,2019-07-31 12:18:38.123405296
967,,2,1.0,0,2510931514,2019-07-31 12:18:40.634366973
968,,2,1.0,0,2512079776,2019-07-31 12:18:43.146481032
969,,2,1.0,0,2510624536,2019-07-31 12:18:45.657144574
970,,2,1.0,0,2524176181,2019-07-31 12:18:48.181432446
971,,2,1.0,0,2513932139,2019-07-31 12:18:50.695405392
972,,2,1.0,0,2409968926,2019-07-31 12:18:53.105408997
973,,2,1.0,0,2514954319,2019-07-31 12:18:55.620396844
974,,2,1.0,0,2512454172,2019-07-31 12:18:58.132926787
975,,2,1.0,0,2511211257,2019-07-31 12:19:00.644175374
976,,2,1.0,0,2513227061,2019-07-31 12:19:03.157452601
977,,2,1.0,0,2511709965,2019-07-31 12:19:05.669211691
978,,2,1.0,0,2511336126,2019-07-31 12:19:08.180590556
979,,2,1.0,0,2510267978,2019-07-31 12:19:10.690892444
980,,2,1.0,0,2409507743,2019-07-31 12:19:13.100685569
981,,2,1.0,0,2515499634,2019-07-31 12:19:15.616222957
982,,2,1.0,0,2511333237,2019-07-31 12:19:18.127589356
983,,2,1.0,0,2514395508,2019-07-31 12:19:20.642213104
984,,2,1.0,0,2511670338,2019-07-31 12:19:23.153968262
985,,2,1.0,0,2511323415,2019-07-31 12:19:25.665331119
986,,2,1.0,0,2512517329,2019-07-31 12:19:28.177894628
987,,2,1.0,0,2510758119,2019-07-31 12:19:30.688698368
988,,2,1.0,0,2511089227,2019-07-31 12:19:33.199821894
989,,2,1.0,0,2511901234,2019-07-31 12:19:35.711761698
990,,2,1.0,0,2409471430,2019-07-31 12:19:38.121267117
991,,2,1.0,0,2511451580,2019-07-31 12:19:40.632752303
992,,2,1.0,0,2513187529,2019-07-31 12:19:43.145979488
993,,2,1.0,0,2512742506,2019-07-31 12:19:45.658776782
994,,2,1.0,0,2511743869,2019-07-31 12:19:48.170648987
995,,2,1.0,0,2511873927,2019-07-31 12:19:50.682570980
996,,2,1.0,0,2512901327,2019-07-31 12:19:53.195511445
997,,2,1.0,0,2409903908,2019-07-31 12:19:55.605452448
998,,2,1.0,0,2510132111,2019-07-31 12:19:58.115618390
999,,2,1.0,0,2514381609,2019-07-31 12:20:00.630029993
1000,,3,0.1,4,13757101361,2019-07-31 12:24:28.750423518
1001,,3,0.1,7,19878947841,2019-07-31 12:24:48.629494155
1002,,3,0.1,0,2509809008,2019-07-31 12:24:51.139341715
1003,,3,0.1,1,5119770274,2019-07-31 12:24:56.259167737
1004,,3,0.1,5,14854491870,2019-07-31 12:25:11.113714319
1005,,3,0.1,2,7530002871,2019-07-31 12:25:18.643766226
1006,,3,0.1,1,4916218450,2019-07-31 12:25:23.560022475
1007,,3,0.1,6,17558096526,2019-07-31 12:25:41.118158756
1008,,3,0.1,1,5120742396,2019-07-31 12:25:46.238939312
1009,,3,0.1,0,2308690169,2019-07-31 12:25:48.547707481
1010,,3,0.1,4,12539315035,2019-07-31 12:26:01.087066177
1011,,3,0.1,5,15153687920,2019-07-31 12:26:16.240804343
1012,,3,0.1,2,7331970990,2019-07-31 12:26:23.572812483
1013,,3,0.1,0,2509322702,2019-07-31 12:26:26.082198628
1014,,3,0.1,4,12546079447,2019-07-31 12:26:38.628313176
1015,,3,0.1,1,4919123092,2019-07-31 12:26:43.547470975
1016,,3,0.1,3,10035277083,2019-07-31 12:26:53.582777435
1017,,3,0.1,2,7528529498,2019-07-31 12:27:01.111363816
1018,,3,0.1,6,17460906958,2019-07-31 12:27:18.572326227
1019,,3,0.1,0,2509361575,2019-07-31 12:27:21.081865208
1020,,3,0.1,2,7528265887,2019-07-31 12:27:28.610182383
1021,,3,0.1,1,5014832681,2019-07-31 12:27:33.625064887
1022,,3,0.1,0,2407011437,2019-07-31 12:27:36.032105293
1023,,3,0.1,0,2508499231,2019-07-31 12:27:38.540635369
1024,,3,0.1,2,7526605091,2019-07-31 12:27:46.067308656
1025,,3,0.1,13,35148246363,2019-07-31 12:28:21.215599162
1026,,3,0.1,1,4920069009,2019-07-31 12:28:26.135704982
1027,,3,0.1,5,14958982695,2019-07-31 12:28:41.094738580
1028,,3,0.1,1,5019462963,2019-07-31 12:28:46.114281307
1029,,3,0.1,5,14955794129,2019-07-31 12:29:01.070119913
1030,,3,0.1,10,27504374419,2019-07-31 12:29:28.574533150
1031,,3,0.1,0,2509485244,2019-07-31 12:29:31.084058592
1032,,3,0.1,3,10035066168,2019-07-31 12:29:41.119160486
1033,,3,0.1,2,7629586810,2019-07-31 12:29:48.752455570
1034,,3,0.1,2,7326172177,2019-07-31 12:29:56.078680334
1035,,3,0.1,7,19974015708,2019-07-31 12:30:16.052746925
1036,,3,0.1,0,2707757796,2019-07-31 12:30:18.760542965
1037,,3,0.1,0,2307857361,2019-07-31 12:30:21.068445923
1038,,3,0.1,2,7526435690,2019-07-31 12:30:28.594917586
1039,,3,0.1,6,17467398981,2019-07-31 12:30:46.062354581
1040,,3,0.1,7,20073888286,2019-07-31 12:31:06.136287886
1041,,3,0.1,5,14956384821,2019-07-31 12:31:21.092734339
1042,,3,0.1,6,17470044095,2019-07-31 12:31:38.562833090
1043,,3,0.1,0,2511778071,2019-07-31 12:31:41.074654672
1044,,3,0.1,0,2509469616,2019-07-31 12:31:43.584175460
1045,,3,0.1,1,5017084266,2019-07-31 12:31:48.601306230
1046,,3,0.1,2,7631958258,2019-07-31 12:31:56.233308057
1047,,3,0.1,0,2409656814,2019-07-31 12:31:58.643001925
1048,,3,0.1,1,4919142817,2019-07-31 12:32:03.562195291
1049,,3,0.1,8,22484129649,2019-07-31 12:32:26.046374663
1050,,3,0.1,4,12545358188,2019-07-31 12:32:38.591785743
1051,,3,0.1,0,2509063393,2019-07-31 12:32:41.100892749
1052,,3,0.1,2,7532612207,2019-07-31 12:32:48.633537583
1053,,3,0.1,3,9938862195,2019-07-31 12:32:58.572442490
1054,,3,0.1,5,15061150182,2019-07-31 12:33:13.633629525
1055,,3,0.1,0,2508144822,2019-07-31 12:33:16.141816045
1056,,3,0.1,3,10139205663,2019-07-31 12:33:26.281076318
1057,,3,0.1,0,2311489151,2019-07-31 12:33:28.592722767
1058,,3,0.1,3,10040145152,2019-07-31 12:33:38.632915378
1059,,3,0.1,0,2408181229,2019-07-31 12:33:41.041148200
1060,,3,0.1,2,7524316503,2019-07-31 12:33:48.565500449
1061,,3,0.1,12,32521208018,2019-07-31 12:34:21.086748902
1062,,3,0.1,3,10045266879,2019-07-31 12:34:31.132070179
1063,,3,0.1,0,2408469151,2019-07-31 12:34:33.540579461
1064,,3,0.1,4,12546633703,2019-07-31 12:34:46.087249918
1065,,3,0.1,0,2510687572,2019-07-31 12:34:48.597998397
1066,,3,0.1,0,2509601411,2019-07-31 12:34:51.107636552
1067,,3,0.1,10,27504910157,2019-07-31 12:35:18.612594826
1068,,3,0.1,3,9942238974,2019-07-31 12:35:28.554904108
1069,,3,0.1,4,12554928034,2019-07-31 12:35:41.109864573
1070,,3,0.1,4,12447041147,2019-07-31 12:35:53.556966746
1071,,3,0.1,0,2508992202,2019-07-31 12:35:56.065997412
1072,,3,0.1,1,5017622741,2019-07-31 12:36:01.083662886
1073,,3,0.1,4,12547027355,2019-07-31 12:36:13.630736144
1074,,3,0.1,0,2412467264,2019-07-31 12:36:16.043279874
1075,,3,0.1,5,15055496257,2019-07-31 12:36:31.098829842
1076,,3,0.1,0,2511400796,2019-07-31 12:36:33.610308298
1077,,3,0.1,0,2509770322,2019-07-31 12:36:36.120117651
1078,,3,0.1,0,2509846045,2019-07-31 12:36:38.630000759
1079,,3,0.1,7,19981307276,2019-07-31 12:36:58.611348480
1080,,3,0.1,2,7526633331,2019-07-31 12:37:06.138019419
1081,,3,0.1,2,7427757251,2019-07-31 12:37:13.565831363
1082,,3,0.1,11,30012829393,2019-07-31 12:37:43.578719549
1083,,3,0.1,6,17665759943,2019-07-31 12:38:01.244534844
1084,,3,0.1,1,4818161926,2019-07-31 12:38:06.062748977
1085,,3,0.1,6,17568691453,2019-07-31 12:38:23.631499801
1086,,3,0.1,8,22478272718,2019-07-31 12:38:46.109805830
1087,,3,0.1,3,10134008411,2019-07-31 12:38:56.243851162
1088,,3,0.1,17,44980781822,2019-07-31 12:39:41.224690507
1089,,3,0.1,1,4820455958,2019-07-31 12:39:46.045186479
1090,,3,0.1,2,7525934933,2019-07-31 12:39:53.571161297
1091,,3,0.1,12,32514241614,2019-07-31 12:40:26.085442244
1092,,3,0.1,1,5118883903,2019-07-31 12:40:31.204376734
1093,,3,0.1,2,7426607028,2019-07-31 12:40:38.631028576
1094,,3,0.1,0,3211042722,2019-07-31 12:40:41.842110139
1095,,3,0.1,1,4719657384,2019-07-31 12:40:46.561816465
1096,,3,0.1,1,5018826410,2019-07-31 12:40:51.580686155
1097,,3,0.1,3,10036098652,2019-07-31 12:41:01.616822202
1098,,3,0.1,11,30013780713,2019-07-31 12:41:31.630642467
1099,,3,0.1,4,12443499732,2019-07-31 12:41:44.074197008
1100,,3,0.2,0,2410156393,2019-07-31 12:41:46.589549756
1101,,3,0.2,0,2508016977,2019-07-31 12:41:49.097610807
1102,,3,0.2,0,2509206522,2019-07-31 12:41:51.606845685
1103,,3,0.2,1,5021866404,2019-07-31 12:41:56.628763626
1104,,3,0.2,1,4921556056,2019-07-31 12:42:01.550369989
1105,,3,0.2,0,2709893905,2019-07-31 12:42:04.260308953
1106,,3,0.2,3,9840403831,2019-07-31 12:42:14.100750914
1107,,3,0.2,0,2509817385,2019-07-31 12:42:16.610618595
1108,,3,0.2,0,2508859421,2019-07-31 12:42:19.119517404
1109,,3,0.2,0,2611946575,2019-07-31 12:42:21.731505680
1110,,3,0.2,0,2308102635,2019-07-31 12:42:24.039655042
1111,,3,0.2,4,12549048240,2019-07-31 12:42:36.588742157
1112,,3,0.2,0,2509822078,2019-07-31 12:42:39.098597162
1113,,3,0.2,1,5026175207,2019-07-31 12:42:44.124849587
1114,,3,0.2,1,4922383648,2019-07-31 12:42:49.047271129
1115,,3,0.2,0,2509298586,2019-07-31 12:42:51.556620441
1116,,3,0.2,1,5219387073,2019-07-31 12:42:56.776044908
1117,,3,0.2,1,4820089508,2019-07-31 12:43:01.596174547
1118,,3,0.2,0,2510656084,2019-07-31 12:43:04.106882178
1119,,3,0.2,2,7434513904,2019-07-31 12:43:11.541433284
1120,,3,0.2,0,2508858456,2019-07-31 12:43:14.050324367
1121,,3,0.2,5,15075392111,2019-07-31 12:43:29.125756920
1122,,3,0.2,2,7429825189,2019-07-31 12:43:36.555619401
1123,,3,0.2,0,2509158207,2019-07-31 12:43:39.064815446
1124,,3,0.2,3,10038726387,2019-07-31 12:43:49.103591646
1125,,3,0.2,0,2511589033,2019-07-31 12:43:51.615224900
1126,,3,0.2,0,2511768085,2019-07-31 12:43:54.127054048
1127,,3,0.2,0,2511434949,2019-07-31 12:43:56.638539184
1128,,3,0.2,0,2410821034,2019-07-31 12:43:59.049410329
1129,,3,0.2,0,2508801902,2019-07-31 12:44:01.558260111
1130,,3,0.2,0,2509377937,2019-07-31 12:44:04.067678141
1131,,3,0.2,0,2509152386,2019-07-31 12:44:06.576867499
1132,,3,0.2,1,5020155344,2019-07-31 12:44:11.597063287
1133,,3,0.2,0,2510076434,2019-07-31 12:44:14.107194362
1134,,3,0.2,0,2509136213,2019-07-31 12:44:16.616363779
1135,,3,0.2,0,2510624820,2019-07-31 12:44:19.127039680
1136,,3,0.2,1,4919374747,2019-07-31 12:44:24.046471786
1137,,3,0.2,0,2510007044,2019-07-31 12:44:26.556512538
1138,,3,0.2,0,2508686229,2019-07-31 12:44:29.065234295
1139,,3,0.2,1,5019014921,2019-07-31 12:44:34.084291718
1140,,3,0.2,1,5018159472,2019-07-31 12:44:39.102507729
1141,,3,0.2,0,2509344863,2019-07-31 12:44:41.611885671
1142,,3,0.2,4,12450011699,2019-07-31 12:44:54.061933104
1143,,3,0.2,0,2508713179,2019-07-31 12:44:56.570686865
1144,,3,0.2,3,10040558523,2019-07-31 12:45:06.611287999
1145,,3,0.2,0,2509792646,2019-07-31 12:45:09.121130990
1146,,3,0.2,1,4920340915,2019-07-31 12:45:14.041525617
1147,,3,0.2,0,2508940624,2019-07-31 12:45:16.550500203
1148,,3,0.2,3,10041928096,2019-07-31 12:45:26.592466918
1149,,3,0.2,2,7529354128,2019-07-31 12:45:34.121884830
1150,,3,0.2,2,7429348331,2019-07-31 12:45:41.551271087
1151,,3,0.2,0,2710878145,2019-07-31 12:45:44.262189861
1152,,3,0.2,0,2309706469,2019-07-31 12:45:46.571944211
1153,,3,0.2,1,5021779090,2019-07-31 12:45:51.593771965
1154,,3,0.2,0,2514098773,2019-07-31 12:45:54.107920401
1155,,3,0.2,0,2514260879,2019-07-31 12:45:56.622219916
1156,,3,0.2,1,5017756859,2019-07-31 12:46:01.640041395
1157,,3,0.2,0,2408305835,2019-07-31 12:46:04.048403583
1158,,3,0.2,1,5018885581,2019-07-31 12:46:09.067328241
1159,,3,0.2,1,5020920587,2019-07-31 12:46:14.088306366
1160,,3,0.2,0,2509607137,2019-07-31 12:46:16.597964800
1161,,3,0.2,0,2616885214,2019-07-31 12:46:19.214897938
1162,,3,0.2,0,2409563903,2019-07-31 12:46:21.624495260
1163,,3,0.2,0,2509570527,2019-07-31 12:46:24.134115454
1164,,3,0.2,0,2409663628,2019-07-31 12:46:26.543821366
1165,,3,0.2,1,5022833279,2019-07-31 12:46:31.566687434
1166,,3,0.2,0,2509472041,2019-07-31 12:46:34.076207547
1167,,3,0.2,0,2508995424,2019-07-31 12:46:36.585240864
1168,,3,0.2,2,7529634310,2019-07-31 12:46:44.114908935
1169,,3,0.2,0,2510154711,2019-07-31 12:46:46.625104122
1170,,3,0.2,2,7426118286,2019-07-31 12:46:54.051260572
1171,,3,0.2,0,2509225548,2019-07-31 12:46:56.560531377
1172,,3,0.2,0,2508540514,2019-07-31 12:46:59.069111603
1173,,3,0.2,1,5021742915,2019-07-31 12:47:04.090896694
1174,,3,0.2,0,2512245814,2019-07-31 12:47:06.603342752
1175,,3,0.2,1,5017033777,2019-07-31 12:47:11.620418133
1176,,3,0.2,2,7429637663,2019-07-31 12:47:19.050096331
1177,,3,0.2,0,2509577060,2019-07-31 12:47:21.559720714
1178,,3,0.2,4,12546563871,2019-07-31 12:47:34.106333113
1179,,3,0.2,1,5020008591,2019-07-31 12:47:39.126391904
1180,,3,0.2,1,5020432194,2019-07-31 12:47:44.146872288
1181,,3,0.2,2,7425707969,2019-07-31 12:47:51.572618000
1182,,3,0.2,0,2509394162,2019-07-31 12:47:54.082053639
1183,,3,0.2,2,7530262850,2019-07-31 12:48:01.612354164
1184,,3,0.2,0,2510268539,2019-07-31 12:48:04.122672427
1185,,3,0.2,1,4921407540,2019-07-31 12:48:09.044148662
1186,,3,0.2,0,2508746441,2019-07-31 12:48:11.552938226
1187,,3,0.2,0,2510902081,2019-07-31 12:48:14.063871462
1188,,3,0.2,1,5021271436,2019-07-31 12:48:19.085191256
1189,,3,0.2,1,5117820017,2019-07-31 12:48:24.203058706
1190,,3,0.2,1,4916873549,2019-07-31 12:48:29.119962732
1191,,3,0.2,2,7425345777,2019-07-31 12:48:36.545349079
1192,,3,0.2,1,5017025133,2019-07-31 12:48:41.562418521
1193,,3,0.2,0,2510012911,2019-07-31 12:48:44.072474079
1194,,3,0.2,0,2509483679,2019-07-31 12:48:46.582000322
1195,,3,0.2,0,2510606451,2019-07-31 12:48:49.092671669
1196,,3,0.2,0,2610432028,2019-07-31 12:48:51.703161621
1197,,3,0.2,0,2410139464,2019-07-31 12:48:54.113353642
1198,,3,0.2,0,2511005624,2019-07-31 12:48:56.624412354
1199,,3,0.2,0,2508040619,2019-07-31 12:48:59.132493284
1200,,3,0.30000000000000004,0,2307998802,2019-07-31 12:49:01.543779035
1201,,3,0.30000000000000004,0,2711313412,2019-07-31 12:49:04.255129015
1202,,3,0.30000000000000004,0,2608442059,2019-07-31 12:49:06.863604255
1203,,3,0.30000000000000004,0,2510114816,2019-07-31 12:49:09.373754068
1204,,3,0.30000000000000004,0,2410228482,2019-07-31 12:49:11.784019544
1205,,3,0.30000000000000004,1,4819244212,2019-07-31 12:49:16.603313912
1206,,3,0.30000000000000004,0,2508683363,2019-07-31 12:49:19.112029089
1207,,3,0.30000000000000004,0,2511940940,2019-07-31 12:49:21.624024520
1208,,3,0.30000000000000004,0,2511794533,2019-07-31 12:49:24.135867530
1209,,3,0.30000000000000004,0,2409900462,2019-07-31 12:49:26.545816876
1210,,3,0.30000000000000004,0,2711791755,2019-07-31 12:49:29.257640817
1211,,3,0.30000000000000004,0,2310648312,2019-07-31 12:49:31.568340759
1212,,3,0.30000000000000004,0,2510166594,2019-07-31 12:49:34.078548578
1213,,3,0.30000000000000004,0,2710093358,2019-07-31 12:49:36.788679031
1214,,3,0.30000000000000004,1,4821111931,2019-07-31 12:49:41.609832555
1215,,3,0.30000000000000004,0,2515120657,2019-07-31 12:49:44.124995157
1216,,3,0.30000000000000004,0,2610879310,2019-07-31 12:49:46.735916367
1217,,3,0.30000000000000004,0,2408942338,2019-07-31 12:49:49.144894796
1218,,3,0.30000000000000004,0,2410130080,2019-07-31 12:49:51.555064278
1219,,3,0.30000000000000004,0,2509834353,2019-07-31 12:49:54.064960986
1220,,3,0.30000000000000004,0,2511115511,2019-07-31 12:49:56.576122309
1221,,3,0.30000000000000004,0,2516956507,2019-07-31 12:49:59.093134324
1222,,3,0.30000000000000004,0,2509964301,2019-07-31 12:50:01.603133757
1223,,3,0.30000000000000004,0,2510950911,2019-07-31 12:50:04.114139627
1224,,3,0.30000000000000004,0,2511000669,2019-07-31 12:50:06.625181710
1225,,3,0.30000000000000004,0,2514026172,2019-07-31 12:50:09.139249168
1226,,3,0.30000000000000004,0,2409881833,2019-07-31 12:50:11.549184499
1227,,3,0.30000000000000004,0,2510024052,2019-07-31 12:50:14.059267660
1228,,3,0.30000000000000004,1,5024411130,2019-07-31 12:50:19.083772121
1229,,3,0.30000000000000004,0,2509405517,2019-07-31 12:50:21.593236933
1230,,3,0.30000000000000004,0,2510180790,2019-07-31 12:50:24.103460841
1231,,3,0.30000000000000004,0,2510133905,2019-07-31 12:50:26.613635655
1232,,3,0.30000000000000004,0,2510938326,2019-07-31 12:50:29.124624686
1233,,3,0.30000000000000004,0,2512382846,2019-07-31 12:50:31.637062324
1234,,3,0.30000000000000004,0,2410834505,2019-07-31 12:50:34.047945817
1235,,3,0.30000000000000004,0,2510050504,2019-07-31 12:50:36.558036147
1236,,3,0.30000000000000004,0,2509383640,2019-07-31 12:50:39.067457351
1237,,3,0.30000000000000004,0,2509416909,2019-07-31 12:50:41.576916564
1238,,3,0.30000000000000004,0,2510362737,2019-07-31 12:50:44.087318809
1239,,3,0.30000000000000004,0,2511481415,2019-07-31 12:50:46.598898616
1240,,3,0.30000000000000004,0,2509986753,2019-07-31 12:50:49.108927030
1241,,3,0.30000000000000004,0,2510461274,2019-07-31 12:50:51.619423441
1242,,3,0.30000000000000004,0,2510895131,2019-07-31 12:50:54.130391114
1243,,3,0.30000000000000004,0,2409375328,2019-07-31 12:50:56.539820139
1244,,3,0.30000000000000004,0,2516772694,2019-07-31 12:50:59.056690615
1245,,3,0.30000000000000004,0,2509055652,2019-07-31 12:51:01.565779550
1246,,3,0.30000000000000004,0,2511053962,2019-07-31 12:51:04.076875458
1247,,3,0.30000000000000004,0,2509807378,2019-07-31 12:51:06.586724452
1248,,3,0.30000000000000004,0,2509774470,2019-07-31 12:51:09.096539449
1249,,3,0.30000000000000004,0,2511014815,2019-07-31 12:51:11.607608642
1250,,3,0.30000000000000004,0,2511299453,2019-07-31 12:51:14.118945811
1251,,3,0.30000000000000004,0,2510161250,2019-07-31 12:51:16.629160242
