,count,labels.event,quantiles.0.25,quantiles.0.5,quantiles.0.9,quantiles.1,sum,value,help,name,type,ExpLabel,QPS,Timestamp
74,,PROVENANCE,,,,,,7699,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:21.831081134
75,,,,,,,,7,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:21.831081134
76,7996,PROVENANCE,3.3856575e+07,3.5905745e+07,4.4526507e+07,2.58468371e+08,3.11697993097e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:24.830521453
77,7997,PROVENANCE,3.3875423e+07,3.5918192e+07,4.4532788e+07,2.58474681e+08,3.1186753979e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:24.830521453
78,,PROVENANCE,,,,,,7996,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:24.830521453
79,,,,,,,,3,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:24.830521453
80,8000,PROVENANCE,3.3856575e+07,3.5907394e+07,4.4524586e+07,2.58468371e+08,3.11843994603e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:27.830268904
81,8000,PROVENANCE,3.3873221e+07,3.5918192e+07,4.4532683e+07,2.58474681e+08,3.11976516928e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:27.830268904
82,,PROVENANCE,,,,,,8000,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:27.830268904
83,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:27.830268904
84,8000,PROVENANCE,3.3856575e+07,3.5907394e+07,4.4524586e+07,2.58468371e+08,3.11843994603e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:30.830323893
85,8000,PROVENANCE,3.3873221e+07,3.5918192e+07,4.4532683e+07,2.58474681e+08,3.11976516928e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:30.830323893
86,,PROVENANCE,,,,,,8000,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:30.830323893
87,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:30.830323893
88,8000,PROVENANCE,3.3856575e+07,3.5907394e+07,4.4524586e+07,2.58468371e+08,3.11843994603e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:33.830257742
89,8000,PROVENANCE,3.3873221e+07,3.5918192e+07,4.4532683e+07,2.58474681e+08,3.11976516928e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:33.830257742
90,,PROVENANCE,,,,,,8000,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:33.830257742
91,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:33.830257742
92,8000,PROVENANCE,3.3856575e+07,3.5907394e+07,4.4524586e+07,2.58468371e+08,3.11843994603e+11,,,dispatcher_enforce_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:36.830282705
93,8000,PROVENANCE,3.3873221e+07,3.5918192e+07,4.4532683e+07,2.58474681e+08,3.11976516928e+11,,,dispatcher_total_time,SUMMARY,time-to-violation,100,2019-09-29 19:23:36.830282705
94,,PROVENANCE,,,,,,8000,,dispatcher_enforcment_count,COUNTER,time-to-violation,100,2019-09-29 19:23:36.830282705
95,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,100,2019-09-29 19:23:36.830282705
96,10629,PROVENANCE,3.4529389e+07,3.7534147e+07,4.548688417e+09,1.7216345689e+10,1.1843862708857e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:02.840992872
97,10629,PROVENANCE,3.4535485e+07,3.754077e+07,5.96986637e+09,1.7221847027e+10,1.3852003699467e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:02.840992872
98,,PROVENANCE,,,,,,10629,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:02.840992872
99,,,,,,,,891,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:02.840992872
100,11037,PROVENANCE,3.4638327e+07,3.7861678e+07,5.247239778e+09,2.2169811417e+10,1.4418619567655e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:05.840986845
101,11039,PROVENANCE,3.4648602e+07,3.7879238e+07,7.117154452e+09,2.2169947984e+10,1.8022169309534e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:05.840986845
102,,PROVENANCE,,,,,,11039,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:05.840986845
103,,,,,,,,884,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:05.840986845
104,11412,PROVENANCE,3.4715816e+07,3.8202767e+07,5.617973703e+09,2.2930506857e+10,1.6669269963823e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:08.841205735
105,11412,PROVENANCE,3.4731271e+07,3.8207676e+07,8.110161162e+09,2.2930586654e+10,2.2137173395596e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:08.841205735
106,,PROVENANCE,,,,,,11412,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:08.841205735
107,,,,,,,,912,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:08.841205735
108,11818,PROVENANCE,3.4825011e+07,3.8600423e+07,5.960105094e+09,2.5716045526e+10,1.9207629760117e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:11.841073906
109,11818,PROVENANCE,3.4840108e+07,3.8618477e+07,9.170994824e+09,2.5716049824e+10,2.7107537140972e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:11.841073906
110,,PROVENANCE,,,,,,11818,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:11.841073906
111,,,,,,,,907,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:11.841073906
112,12214,PROVENANCE,3.4908835e+07,3.9045403e+07,6.211967249e+09,2.8367249217e+10,2.1781201872761e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:14.841075493
113,12215,PROVENANCE,3.4923823e+07,3.9054104e+07,1.0109126691e+10,2.8367262964e+10,3.2486489681826e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:14.841075493
114,,PROVENANCE,,,,,,12214,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:14.841075493
115,,,,,,,,911,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:14.841075493
116,12602,PROVENANCE,3.5020585e+07,3.9685315e+07,6.411564142e+09,3.0454806525e+10,2.4233516296884e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:17.841062318
117,12598,PROVENANCE,3.5038564e+07,3.9690228e+07,1.1158189402e+10,3.0454810462e+10,3.8034130217844e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:17.841062318
118,,PROVENANCE,,,,,,12602,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:17.841062318
119,,,,,,,,924,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:17.841062318
120,12959,PROVENANCE,3.5099671e+07,4.0238317e+07,6.571589079e+09,3.0901060503e+10,2.6410742765445e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:20.840957599
121,12959,PROVENANCE,3.5116118e+07,4.0255782e+07,1.2119171119e+10,3.0902656572e+10,4.364092027782e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:20.840957599
122,,PROVENANCE,,,,,,12959,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:20.840957599
123,,,,,,,,969,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:20.840957599
124,13352,PROVENANCE,3.5217008e+07,4.0945032e+07,6.796153405e+09,3.3298870128e+10,2.8827092522819e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:23.841111259
125,13346,PROVENANCE,3.5232578e+07,4.0964043e+07,1.3215742421e+10,3.3299023627e+10,5.0070871886753e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:23.841111259
126,,PROVENANCE,,,,,,13352,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:23.841111259
127,,,,,,,,980,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:23.841111259
128,13703,PROVENANCE,3.5306801e+07,4.1760814e+07,6.987798705e+09,3.3298870128e+10,3.0819023569354e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:26.843903115
129,13716,PROVENANCE,3.532928e+07,4.1803022e+07,1.4293259573e+10,3.7710988827e+10,5.655605998922e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:26.843903115
130,,PROVENANCE,,,,,,13703,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:26.843903115
131,,,,,,,,617,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:26.843903115
132,14086,PROVENANCE,3.5409464e+07,4.3059164e+07,7.204678664e+09,3.9242946321e+10,3.3064983250978e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:29.840954601
133,14103,PROVENANCE,3.5421082e+07,4.3143913e+07,1.5286914614e+10,3.9245525141e+10,6.369793710876e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:29.840954601
134,,PROVENANCE,,,,,,14086,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:29.840954601
135,,,,,,,,631,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:29.840954601
136,14405,PROVENANCE,3.547284e+07,4.4533346e+07,7.466394275e+09,3.9242946321e+10,3.5134420996416e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:32.841366044
137,14408,PROVENANCE,3.5494917e+07,4.4569307e+07,1.6038524469e+10,3.9245525141e+10,6.9857827052435e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:32.841366044
138,,PROVENANCE,,,,,,14407,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:32.841366044
139,,,,,,,,728,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:32.841366044
140,14820,PROVENANCE,3.5586967e+07,4.7545026e+07,7.681560686e+09,3.9242946321e+10,3.780442476567e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:35.840957562
141,14814,PROVENANCE,3.5599678e+07,4.7494474e+07,1.7156865914e+10,4.0682351815e+10,7.8432598039761e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:35.840957562
142,,PROVENANCE,,,,,,14834,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:35.840957562
143,,,,,,,,710,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:35.840957562
144,15218,PROVENANCE,3.5692699e+07,5.329435e+07,7.831245242e+09,4.4438488272e+10,4.0290688458759e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:38.842504116
145,15210,PROVENANCE,3.5703931e+07,5.298089e+07,1.8141366931e+10,4.6086582184e+10,8.7155427369958e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:38.842504116
146,,PROVENANCE,,,,,,15218,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:38.842504116
147,,,,,,,,708,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:38.842504116
148,15639,PROVENANCE,3.5806438e+07,7.3577628e+07,7.919635749e+09,5.2693805073e+10,4.2651340976633e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:41.841205401
149,15619,PROVENANCE,3.581659e+07,7.0746316e+07,1.9104940037e+10,5.2693997087e+10,9.6430212218654e+13,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:41.841205401
150,,PROVENANCE,,,,,,15639,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:41.841205401
151,,,,,,,,683,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:41.841205401
152,16053,PROVENANCE,3.5924889e+07,1.8550913e+08,8.05063059e+09,5.4625193879e+10,4.530533957501e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:44.841129307
153,16028,PROVENANCE,3.5929598e+07,1.75206322e+08,2.0100729133e+10,5.4625200845e+10,1.06236007887215e+14,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:44.841129307
154,,PROVENANCE,,,,,,16053,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:44.841129307
155,,,,,,,,675,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:44.841129307
156,16470,PROVENANCE,3.6028588e+07,8.87120722e+08,8.144119316e+09,5.5001205595e+10,4.7908135409791e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:47.840989250
157,16473,PROVENANCE,3.6046516e+07,8.93146041e+08,2.1072322437e+10,5.761605761e+10,1.17403641864033e+14,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:47.840989250
158,,PROVENANCE,,,,,,16470,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:47.840989250
159,,,,,,,,675,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:47.840989250
160,16884,PROVENANCE,3.6139324e+07,1.388053753e+09,8.255449562e+09,5.5001205595e+10,5.0479141177263e+13,,,dispatcher_enforce_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:50.842401388
161,16912,PROVENANCE,3.6167643e+07,1.63650871e+09,2.1943615462e+10,5.761605761e+10,1.28863119435738e+14,,,dispatcher_total_time,SUMMARY,time-to-violation,200,2019-09-29 19:24:50.842401388
162,,PROVENANCE,,,,,,16912,,dispatcher_enforcment_count,COUNTER,time-to-violation,200,2019-09-29 19:24:50.842401388
163,,,,,,,,642,,dispatcher_concurrent_enforcers,GAUGE,time-to-violation,200,2019-09-29 19:24:50.842401388
